# {"t_start": 1591841061.3516812, "env_id": "Humanoid-v2"} 
r,l,t
92.229057,19,46.390259
86.67426,18,46.530297
149.269479,29,46.786468
111.142945,23,46.933845
76.647531,16,47.030095
104.218116,22,47.190655
198.820604,39,47.479074
81.517066,17,47.586512
97.759132,20,47.78422
169.331446,36,48.032722
141.357754,28,48.205815
90.455954,19,48.324094
226.460334,46,48.754829
81.16439,17,48.862123
87.011788,18,48.976361
127.058104,26,49.193206
148.094248,30,49.388608
111.218949,22,49.528514
144.881135,29,49.777435
118.395601,26,49.957102
81.446557,17,50.077911
104.740405,21,50.223068
278.452517,58,50.596131
86.970897,18,50.70084
191.770566,42,50.964257
136.985528,27,51.129186
99.108672,20,51.251621
96.538461,20,51.393509
132.913923,26,51.559887
81.331895,17,51.698678
90.525553,19,51.809034
81.21985,17,51.924556
142.300041,28,52.100061
164.665199,35,52.321638
118.383167,24,52.440878
85.570703,18,52.525651
116.513679,23,52.640544
86.346204,18,52.738208
81.354012,17,52.828972
96.746036,20,52.945373
255.716819,51,53.454592
260.780934,51,53.769338
139.807175,28,53.929749
76.668754,16,54.020798
76.69413,16,54.096763
173.586325,33,54.289885
118.846758,25,54.444007
116.895522,24,54.595186
100.039077,21,54.726413
207.045064,42,55.000863
139.067637,29,55.186057
91.8612,19,55.332301
102.35274,21,55.508311
204.577216,40,55.818846
109.404521,22,56.021761
86.366767,18,56.138893
141.023018,29,56.354752
86.364248,18,56.469257
76.306771,16,56.567166
86.250718,18,56.682985
102.997238,21,56.813698
142.598194,30,57.005661
76.315712,16,57.115705
118.726093,25,57.295158
224.185965,42,57.646527
121.192858,25,57.812833
171.279272,34,58.087154
81.319927,17,58.239848
102.015895,21,61.295983
124.064031,26,61.461187
81.562839,17,61.563918
94.645085,19,61.666278
76.616547,16,61.756473
101.467923,21,61.905148
192.705085,37,62.197587
105.75995,21,62.364398
82.948833,17,62.501316
123.895299,25,62.676183
81.43588,17,62.791211
172.237497,34,63.007256
104.363842,21,63.144684
118.971529,24,63.294367
157.205234,33,63.546849
82.116388,17,63.651204
76.349212,16,63.739833
98.126657,20,63.870729
190.940924,37,64.201891
107.012479,24,64.394162
99.86673,20,64.58086
81.01368,17,64.675388
147.544735,29,64.90637
87.605629,18,65.027771
108.33133,22,65.19208
148.626383,31,65.451236
134.605487,27,65.667644
122.206637,25,65.843598
156.33491,33,66.060835
117.325071,23,66.206327
163.339967,33,66.498619
101.921114,21,66.66586
85.654828,18,66.79901
92.708686,19,66.929449
90.964891,19,67.080564
144.592422,30,67.330522
206.462193,42,67.579671
81.527999,17,67.763285
97.504047,20,67.887995
81.309565,17,67.990468
144.100384,29,68.189614
92.050695,19,68.298527
98.98581,21,68.45249
76.828123,16,68.577327
102.39023,21,68.751324
147.806003,29,68.974838
76.603351,16,69.088841
192.263356,35,69.345018
86.890394,18,69.46303
150.324436,31,69.698232
108.76508,22,69.827365
132.047333,28,70.011937
137.45692,26,70.179646
82.514842,17,70.296471
102.466066,21,70.436261
81.251129,17,70.545422
194.04948,40,70.799709
114.476266,23,70.948504
108.306843,23,71.106311
76.331771,16,71.214447
137.305876,27,71.446873
87.445773,18,71.565382
121.064477,24,71.765702
122.303849,24,71.941262
87.184165,18,72.055118
91.893381,19,72.181167
81.58838,17,72.270265
76.627729,16,72.35419
76.519311,16,72.487614
91.044538,19,72.635053
160.933898,33,72.892575
90.923812,19,73.040755
164.972313,35,73.272264
102.813494,21,73.428068
149.048392,29,73.651534
87.703375,18,73.802951
231.335062,49,74.20669
81.229456,17,74.321862
98.495741,22,74.467892
81.231301,17,74.607891
86.5794,18,74.724429
93.157918,19,74.848195
307.81251,66,75.365108
129.321528,26,75.567675
140.85458,28,75.80113
92.058188,19,75.934448
105.001512,21,76.08307
107.32879,22,79.659966
139.272777,27,79.855428
81.481186,17,80.017131
154.604618,32,80.277927
88.511725,18,80.447856
85.996535,18,80.573052
98.200008,20,80.715878
125.320262,25,80.893988
93.058631,19,81.06345
149.227275,30,81.327867
141.610292,28,81.489873
179.266001,36,81.776558
128.000052,26,81.962967
200.381386,43,82.230933
162.057695,32,82.458311
115.374808,23,82.623276
99.100597,20,82.778608
168.505569,33,82.986725
108.015924,22,83.162563
81.298614,17,83.268146
86.611248,18,83.378077
88.895414,18,83.490892
115.315884,23,83.660563
82.270754,17,83.790992
87.422643,18,83.928815
127.777159,27,84.10253
174.667492,35,84.370406
107.043527,22,84.532603
103.460125,21,84.696671
86.030318,18,84.805768
103.961432,21,84.938745
165.761195,33,85.155297
134.814349,27,85.462847
169.042364,33,85.757181
81.168559,17,85.890426
96.444078,20,86.032326
173.748985,36,86.253081
120.272032,24,86.406005
106.050613,22,86.572893
116.632821,24,86.786638
81.705651,17,86.914547
81.627935,17,87.047576
92.818892,19,87.178015
87.918414,18,87.290869
235.761131,52,87.640691
137.210113,28,87.790495
87.492837,18,87.945307
81.128487,17,88.079419
174.212757,33,88.359303
157.572941,33,88.653432
141.102924,30,88.88891
101.579713,21,89.110895
91.260185,19,89.245461
86.278608,18,89.3559
103.358619,21,89.47396
76.67207,16,89.571403
159.333298,34,89.817369
92.423457,19,89.957519
81.550552,17,90.08758
155.06837,32,90.334674
146.961839,29,90.562476
81.536279,17,90.720582
141.300126,29,91.001158
201.94453,39,91.309254
98.574144,20,91.442983
172.169101,37,91.750526
139.442603,27,91.898052
161.86838,35,92.110188
86.676058,18,92.213009
86.685157,18,92.31096
117.816639,25,92.489856
143.616135,28,92.66643
76.544767,16,92.788657
109.661,22,92.963376
90.663463,18,93.160763
109.694497,22,93.391433
76.19425,16,93.489443
173.01757,35,93.736674
81.301517,17,93.894683
81.524541,17,93.998101
86.607759,18,94.113129
125.558165,25,94.27646
92.863273,19,94.39279
186.97007,37,94.671735
114.154282,23,97.083665
81.438966,17,97.195372
172.061443,35,97.412423
87.244899,18,97.527403
76.436577,16,97.635674
82.589914,17,97.731175
97.622942,20,97.853387
91.032263,19,97.967357
211.100687,41,98.235425
86.949956,18,98.342765
159.71457,33,98.53794
188.23783,41,98.836889
213.544487,42,99.220802
146.500673,29,99.443764
164.031166,32,99.631591
152.148817,30,99.822052
114.934229,23,99.966269
104.370012,21,100.126906
80.994821,17,100.251899
88.078479,18,100.38045
230.827535,45,100.689254
140.323575,30,100.910266
108.707958,22,101.08777
145.699838,31,101.449847
132.694453,28,101.683006
107.502643,22,101.884255
76.518894,16,102.015867
81.332388,17,102.137931
202.57671,41,102.444189
123.627261,26,102.639521
97.901506,20,102.843484
116.46835,24,103.029984
86.252732,18,103.204374
185.202,41,103.579872
164.973681,33,103.850811
169.343783,36,104.099317
116.236619,23,104.255379
110.417247,22,104.452725
109.620078,22,104.681338
160.156209,34,104.966679
81.275672,17,105.090617
76.351732,16,105.194363
86.967683,18,105.319247
86.068202,18,105.442028
112.072221,22,105.610381
138.128646,27,105.738156
81.142847,17,105.835358
113.297058,23,105.967742
94.788924,19,106.053933
130.261271,26,106.172983
132.567287,27,106.334377
76.737464,16,106.401721
81.037253,17,106.491956
106.861674,22,106.632857
133.067664,26,106.780689
87.054481,18,106.879364
98.450621,20,106.998229
104.467998,22,107.141982
97.931179,20,107.265834
122.762939,26,107.440451
76.722098,16,107.543127
108.994827,22,107.70076
165.362426,31,107.96279
137.915225,29,108.276314
213.71687,41,108.581233
138.93288,27,108.750103
183.758127,35,109.003322
98.007155,20,109.13377
99.694097,20,109.262974
144.277003,29,109.4523
120.632523,24,109.613959
198.506764,41,109.884744
138.534201,30,110.075805
126.25267,26,110.248109
165.632329,35,110.473217
91.543356,19,110.658739
257.155653,53,111.136292
220.499123,45,111.4069
99.912195,20,111.537453
173.220982,35,114.580238
196.269363,42,114.886308
105.089172,21,115.11972
138.904908,28,115.377717
102.620811,21,115.560713
150.7487,30,115.912873
104.531238,21,116.066341
147.395986,29,116.29691
212.927277,44,116.660428
103.1261,21,116.797917
81.751915,17,116.950325
218.130797,43,117.372406
136.827557,27,117.603957
149.837353,29,117.784572
160.74323,35,118.088745
137.548652,27,118.38364
104.405088,21,118.525762
117.893121,24,118.717691
130.243697,26,118.895248
206.488028,40,119.254584
82.039228,17,119.407673
81.446315,17,119.525739
135.869399,27,119.72584
93.217115,19,119.903565
111.796387,24,120.136352
87.244927,18,120.288712
137.122024,29,120.519273
132.671897,26,120.802797
141.783803,28,121.034108
143.742125,28,121.256041
184.10396,37,121.586019
132.197742,26,121.773564
281.568587,63,122.253954
167.854437,36,122.525815
136.124133,28,122.733959
93.188884,19,122.884644
130.257282,26,123.0912
81.427043,17,123.195839
86.682588,18,123.331897
217.638132,46,123.690085
127.890239,26,123.897759
260.075221,57,124.389076
88.409531,18,124.538961
97.091318,20,124.699928
99.529275,21,124.83534
103.138911,21,125.023156
114.436631,23,125.201095
250.881422,51,125.554427
331.848466,59,125.94528
114.438523,25,126.140824
117.797879,24,126.319279
120.799471,24,126.482406
112.835555,23,126.616683
107.774649,22,126.764716
111.224886,22,126.896304
87.535487,18,127.004538
92.133691,20,127.126752
98.976394,20,127.270304
166.446137,35,127.471458
179.177957,36,127.748994
125.04116,25,127.914856
81.062563,17,128.007221
115.21478,23,128.127381
128.761079,28,128.285256
129.08727,27,128.488126
186.007105,36,128.705133
91.038752,19,128.931072
81.446279,17,129.073573
118.63479,24,129.256699
81.349528,17,129.436231
145.325739,29,129.755299
94.865198,20,129.87561
119.176538,24,130.089846
194.495296,39,130.352776
95.223092,19,130.48226
81.5675,17,133.986314
152.311062,30,134.187555
189.50985,40,134.458847
104.981752,21,134.606392
144.226572,28,134.8446
131.946397,26,135.067129
157.662121,32,135.333968
242.773357,50,135.747566
111.803019,22,135.943902
86.326526,18,136.08766
108.616271,22,136.25144
147.515777,31,136.470015
145.895773,29,136.662048
86.850116,18,136.792536
153.500846,31,137.029565
87.057285,18,137.130055
256.220178,50,137.482525
92.584997,19,137.626364
147.665218,30,137.824853
115.252615,23,137.985235
235.759443,48,138.404723
173.999359,34,138.683851
182.654507,35,139.021342
156.185241,33,139.30079
274.530329,51,139.788951
200.000221,40,140.131738
129.418359,28,140.417659
218.921791,43,140.768736
107.649237,22,140.914897
76.79932,16,141.028448
81.444735,17,141.171765
141.712574,30,141.355138
206.48762,43,141.602583
177.817161,37,141.962212
91.902301,19,142.183152
133.556985,27,142.394728
101.610998,21,142.563973
198.816454,40,142.908694
81.614357,17,143.022393
81.291397,17,143.12991
125.088324,25,143.327681
91.593752,19,143.429032
100.233043,21,143.562939
108.968682,22,143.745409
210.778914,39,144.197737
181.013561,36,144.457818
197.660375,38,144.693738
154.185847,33,144.930766
112.592632,23,145.111115
81.0166,17,145.285018
234.49413,49,145.621988
87.501264,18,145.783787
147.768053,32,146.094187
155.769497,30,146.387105
137.808114,29,146.660417
162.478398,35,147.055656
149.151091,31,147.369672
109.681164,22,147.616075
157.215786,32,147.907635
179.096903,36,148.270967
164.838924,32,148.580767
141.810814,29,148.816816
249.39361,48,149.141862
147.001441,30,149.386737
150.164335,30,149.59998
199.701799,41,149.92693
86.464411,18,150.054905
86.121121,18,150.301358
177.711062,35,150.598581
114.801979,23,154.33778
112.41483,23,154.52414
92.126411,19,154.683914
86.327319,18,154.86687
103.057835,21,155.025573
171.231245,34,155.36892
146.038615,29,155.714616
125.078674,25,155.995724
292.606812,55,156.373625
108.518651,22,156.528759
93.799302,19,156.681857
155.142094,33,156.927958
116.35981,23,157.069343
81.74113,17,157.180445
109.756104,22,157.346648
141.555811,28,157.556734
92.033617,19,157.699321
96.77107,20,157.829682
81.502848,17,157.936179
171.344982,35,158.169578
138.805229,29,158.366574
124.905472,25,158.530836
219.139827,45,158.89591
127.838724,26,159.085411
166.495976,32,159.31874
148.72179,33,159.528869
237.304817,46,159.883952
86.125407,18,160.043821
235.627896,50,160.526146
146.175552,30,160.738423
100.246549,22,160.889871
105.853203,21,161.043904
111.290527,22,161.213008
136.34743,29,161.44072
195.447511,40,161.69273
88.010547,18,161.807194
259.027861,51,162.157758
254.246028,55,162.631387
143.813461,30,162.920904
142.003248,28,163.269128
109.720588,22,163.454781
224.87542,45,163.879221
160.943534,32,164.136046
162.727953,33,164.454956
164.717804,32,164.677344
199.336013,39,164.981561
81.468194,17,165.11091
121.143967,24,165.330393
213.590282,42,165.69956
244.153586,52,166.128642
159.665893,31,166.383387
115.118644,23,166.593377
81.155197,17,166.764946
315.486388,64,167.337448
234.435203,46,167.774755
210.679776,41,168.110853
152.591364,32,168.317894
98.077187,20,168.447303
141.512827,31,168.652593
155.549166,31,168.91672
99.230137,20,169.051844
147.640968,29,169.204335
118.600311,24,169.333999
92.34778,19,169.47522
147.993097,29,169.701672
153.610968,34,169.935946
217.300207,43,170.414197
125.08412,25,170.6528
101.501411,21,173.844108
98.205366,20,174.012694
157.130933,31,174.324014
99.719718,20,174.464926
225.081916,42,174.869849
160.274406,34,175.160801
201.707555,41,175.486252
215.076774,44,175.831502
158.802303,32,176.04972
291.845082,59,176.45139
127.003593,25,176.619588
86.99557,18,176.728951
209.698344,40,177.02858
97.290377,20,177.188426
85.995951,18,177.334474
126.47889,25,177.535735
125.586098,24,177.725998
139.658917,29,177.988546
311.692098,65,178.549677
211.230269,43,178.849542
157.820859,31,179.097102
106.801926,22,179.247125
99.507349,20,179.401547
200.967825,39,179.697479
270.653045,57,180.136401
237.468182,48,180.498526
176.006655,35,180.781695
212.938047,41,181.064837
130.09847,26,181.250796
269.648982,51,181.603789
94.265278,19,181.734506
260.591654,54,182.147506
133.11753,26,182.337916
298.221773,58,182.78582
97.987095,20,182.912082
163.930264,32,183.115402
132.68092,27,183.2907
213.009043,43,183.671919
120.373329,24,183.861449
198.409806,43,184.17535
257.762723,51,184.579391
295.771884,57,185.03978
158.533654,32,185.291414
98.020491,20,185.482908
114.873288,23,185.73869
125.740902,27,186.011014
224.267458,47,186.390752
207.793865,43,186.697437
94.633432,20,186.825071
103.451057,21,186.978074
350.075618,73,187.662207
137.225838,28,187.896996
163.60279,35,188.194589
163.86874,33,188.476562
133.700899,26,188.643306
210.723647,42,188.918178
124.986981,25,189.076906
186.124366,39,189.448402
143.797675,31,189.726266
97.740627,20,193.793278
173.655294,34,194.051043
186.444675,37,194.346262
138.67815,28,194.605333
143.942214,31,194.874419
190.919736,38,195.154974
180.990156,37,195.431079
164.6638,34,195.708872
155.9398,34,196.001859
147.321482,32,196.220503
170.875133,34,196.453277
139.646715,28,196.636554
86.272155,18,196.754543
81.01351,17,196.864233
81.1536,17,196.977372
158.522192,36,197.313517
261.524593,49,197.727487
127.824792,26,197.917542
228.690412,48,198.274946
196.435923,40,198.616727
154.45117,34,198.8592
175.858901,34,199.089997
148.948415,31,199.272513
108.87921,22,199.424115
92.725958,19,199.554882
330.080606,68,200.031744
266.475897,53,200.409163
218.582704,43,200.729128
222.468339,43,201.031438
176.952837,36,201.32346
238.774515,47,201.637055
293.588569,55,201.980163
105.028389,22,202.147715
244.186055,51,202.543613
326.279869,64,203.017744
226.738968,44,203.317776
213.766,41,203.721444
140.026157,28,203.931714
152.925938,32,204.226131
208.833295,40,204.525778
160.186955,36,204.82559
186.11246,38,205.099175
162.892953,35,205.335377
162.456555,33,205.5837
81.190534,17,205.731225
145.709341,30,205.968116
309.533751,60,206.418834
183.357655,35,206.719702
128.627953,25,206.896429
264.850107,49,207.244555
110.901017,24,207.409679
146.293457,28,207.617045
135.656708,28,207.911721
161.26248,32,208.166827
270.56822,55,208.536177
251.569772,52,208.993336
218.282144,43,212.486382
162.193486,33,212.756127
128.353601,25,212.919205
231.803084,46,213.233487
187.992916,39,213.501914
196.100344,40,213.798907
176.941309,35,214.023288
139.648705,29,214.198423
327.190514,74,214.717922
237.007351,47,215.084529
186.110918,38,215.354776
148.420128,29,215.550784
380.836579,78,216.119408
111.006789,23,216.300062
189.102681,38,216.602591
181.313953,37,216.889359
143.862875,32,217.118759
82.53621,17,217.239514
136.810527,28,217.418251
213.596661,43,217.742818
213.691977,44,218.095361
184.026781,39,218.394884
121.723524,24,218.581769
260.662876,54,219.040324
218.050664,43,219.353598
229.070505,49,219.785484
238.006936,49,220.181609
81.395182,17,220.315464
151.09454,29,220.537698
291.244666,56,220.983261
331.081233,62,221.488752
94.604118,19,221.690604
188.389696,40,222.044809
232.957975,48,222.376892
375.621728,71,222.981558
101.868026,21,223.146879
132.701985,28,223.39016
180.740733,36,223.63207
210.269207,42,223.965913
180.992092,37,224.339181
234.640575,47,224.704175
161.425957,34,224.965323
213.662463,46,225.38537
176.957732,34,225.685935
181.950326,37,225.980856
146.833334,31,226.231739
249.46152,54,226.858044
182.588789,38,227.14366
291.734228,56,227.549632
251.364972,51,227.939297
212.284475,41,228.232882
215.636507,42,232.266683
179.09879,36,232.67391
162.269071,33,232.948331
259.041096,52,233.518127
246.742017,48,234.060133
256.779116,49,234.481361
214.372399,43,234.781564
76.459905,16,234.885368
306.809334,65,235.380263
180.52357,37,235.671566
127.293145,25,235.863852
283.52825,60,236.29704
154.542518,33,236.540055
185.883777,40,236.889584
98.088166,20,237.032615
151.94376,31,237.242478
148.033445,31,237.457912
316.030237,61,237.93186
316.451955,62,238.418479
219.335952,43,238.707013
170.202488,35,238.953821
256.277179,54,239.29942
120.760847,24,239.455719
202.197212,40,239.760368
227.55531,47,240.168601
226.933824,47,240.704654
235.267518,48,241.134981
188.723241,38,241.427954
128.421097,27,241.652849
175.568208,36,241.975712
229.413902,45,242.386201
257.659304,52,242.812156
206.216236,42,243.101826
215.498379,43,243.389709
119.065492,24,243.525096
161.998571,31,243.73005
385.864219,76,244.329726
206.861959,40,244.654441
276.998417,52,245.043811
210.320818,41,245.500724
130.919396,27,245.779942
175.359745,37,246.071848
221.456011,47,246.554285
188.650198,40,246.918829
97.489589,20,247.081881
177.841079,37,247.450368
140.7114,28,247.684714
165.90451,35,247.974393
243.409951,50,248.412755
314.779331,63,248.953526
158.083675,32,249.207023
193.054029,40,254.012056
286.289066,53,254.387451
171.915997,36,254.653549
214.137404,45,254.971775
295.559855,55,255.389374
271.826593,55,255.839397
191.595941,38,256.222822
304.063406,69,256.855545
159.801354,33,257.132477
220.655892,46,257.604327
204.239155,39,258.152569
209.369062,44,258.649902
203.302336,42,258.909106
225.672393,44,259.243201
367.448733,70,259.779683
246.119565,50,260.365459
208.118586,43,260.914173
296.093398,55,261.395664
93.498224,19,261.554402
237.938846,47,261.930376
213.352714,41,262.320779
361.054207,70,262.876839
198.203389,41,263.142285
263.557296,53,263.482838
215.245664,45,263.762741
96.040754,21,264.002125
168.063828,35,264.301205
199.714563,41,264.676847
196.979861,40,264.993058
240.044201,48,265.363084
218.445639,40,265.728239
299.994997,59,266.25496
330.568025,63,266.831594
204.408731,42,267.195513
126.496649,25,267.396331
257.493714,52,267.840231
266.233762,49,268.227739
223.785195,47,268.691254
205.729394,42,269.041326
184.995227,39,269.364179
311.345596,59,269.828302
118.740141,26,270.055034
143.014665,28,270.258301
275.871143,55,270.767299
229.690318,46,271.183146
233.410528,47,275.44605
195.234493,41,275.830904
120.53884,25,276.014446
284.067318,60,276.529657
277.575718,56,276.967575
145.09568,30,277.189495
161.768392,31,277.487975
267.031,55,277.871225
290.68882,56,278.34364
159.293181,31,278.602452
245.658715,48,279.015639
240.250704,51,279.412107
218.081479,41,279.737734
162.489765,35,280.0056
245.321454,50,280.380729
387.713029,74,280.918143
129.185924,26,281.107625
264.316676,52,281.533637
158.778368,31,281.802586
234.281765,45,282.183401
201.976288,43,282.535347
210.088902,43,282.951055
120.162943,24,283.14274
305.646005,57,283.546507
82.63103,17,283.683111
143.988394,29,283.943465
210.101222,43,284.298081
409.474944,72,284.888199
255.662166,50,285.294345
305.709581,58,285.804402
244.977372,51,286.257562
159.367593,34,286.52418
167.332541,35,286.777808
247.848799,48,287.133101
176.553283,36,287.397149
390.088245,73,287.979481
127.974604,26,288.194366
304.038653,63,288.678418
131.026153,26,288.941537
189.244374,40,289.271271
188.748305,39,289.620278
241.08199,46,290.041989
312.796588,60,290.530405
275.70981,55,290.96332
269.18536,55,291.450677
429.466135,86,295.120525
276.146037,53,295.692138
201.524544,40,296.032306
259.076421,53,296.452303
183.030197,38,296.714389
245.501002,49,297.03664
252.311511,47,297.457688
197.945916,40,297.8694
116.2786,24,298.117242
323.125238,62,298.798651
207.793324,43,299.108151
307.774132,63,299.710404
334.217269,66,300.205051
321.488046,66,300.764382
226.021783,46,301.160664
190.258605,40,301.55049
369.186326,68,302.113799
431.898577,83,302.811112
215.64941,44,303.199084
162.66009,34,303.477687
187.600351,36,303.824004
97.892693,20,303.986209
252.295159,50,304.382415
330.173934,65,304.952626
273.975784,52,305.617909
150.158234,31,305.879049
107.017201,22,306.057861
119.814882,24,306.242256
286.115267,58,306.690715
327.5387,61,307.231084
171.131991,38,307.559673
352.356383,78,308.129453
297.823401,56,308.582737
321.226901,68,309.11492
283.369021,59,309.554593
268.453651,60,309.957643
270.476147,57,310.336418
126.431663,26,310.56666
121.490158,27,310.788056
433.38659,85,311.409469
181.10861,39,311.702971
298.689108,56,315.64335
317.743119,64,316.080743
408.346072,80,316.917726
223.3321,42,317.247055
285.133457,57,317.726267
118.102265,24,317.903455
209.478661,42,318.224063
156.218748,31,318.450378
151.137056,32,318.669617
338.19744,64,319.239564
401.793494,76,319.926708
296.810601,64,320.497584
279.0273,54,320.886559
256.116736,51,321.25852
335.710083,63,321.832735
225.645576,47,322.194217
175.432834,33,322.522416
411.061967,81,323.247983
339.918065,70,323.933938
403.04795,82,324.630641
339.69051,69,325.055751
137.262847,29,325.256749
239.73199,47,325.701318
204.824525,40,325.972478
217.70441,45,326.337622
304.890957,65,326.872202
273.316573,54,327.332258
445.152255,88,328.061145
231.748168,46,328.512497
103.209031,21,328.714674
316.207082,65,329.39343
213.357987,41,329.813933
122.797981,27,330.078964
236.112092,46,330.422459
266.123748,52,330.784037
199.410239,43,331.072742
214.054926,45,331.478281
193.957221,38,331.814579
252.933032,52,332.217925
213.818897,43,332.61398
234.64267,46,337.336695
290.833358,58,337.771436
338.694706,71,338.488027
367.042911,73,339.016075
271.500776,59,339.42498
286.241547,55,339.835485
236.675527,45,340.172678
267.203817,54,340.562178
178.92185,38,340.835556
338.405849,65,341.297131
431.529131,80,341.929271
170.02325,36,342.201242
231.733001,47,342.688433
251.822019,51,343.07714
280.103519,52,343.414228
417.47203,82,344.055062
291.501799,61,344.499342
205.343754,40,344.754987
241.958732,52,345.128407
220.767759,47,345.42942
368.318127,76,345.93672
209.832537,40,346.222521
250.709309,47,346.583323
308.244945,58,347.042055
97.995265,20,347.199327
131.727684,29,347.396914
368.483321,73,347.927765
346.900758,73,348.578901
227.325481,43,348.874401
292.913461,53,349.355515
276.114846,49,349.762978
315.192839,62,350.217665
230.038206,47,350.528487
301.970269,63,350.95955
220.214263,44,351.280171
311.258664,61,351.777979
273.539025,55,352.206253
235.621036,47,352.623491
318.972378,62,357.393996
246.792638,50,357.898404
238.761321,51,358.327765
293.05733,55,358.787504
259.454665,52,359.431246
203.197558,42,359.9947
243.25464,50,360.337527
209.905522,41,360.666934
346.454604,67,361.177506
389.280824,75,361.690804
328.476882,63,362.108111
221.735114,48,362.41575
