approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,regularization_pi,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.00813766,0.40220946,75.41,384.37525158000005,0.9232394620776176,416,38,23.586487,-0.028098244,0.02034719,77824,754.0806837081909,311296,0.029864628
0.008485701,0.4133545,78.81,401.73485838,0.9298446401953697,394,39,23.575619,-0.028586999,0.020311374,79872,774.8319408893585,319488,0.027740872
0.008613605,0.4164917,80.37,412.39930738000004,0.9338810816407204,415,40,23.56348,-0.028807297,0.020267861,81920,794.5351152420044,327680,0.025082897
0.008906362,0.42476806,77.33,396.92812426999996,0.9335754439234734,441,41,23.545454,-0.0288424,0.020195622,83968,813.1062648296356,335872,0.024199637
0.008406583,0.40943605,80.38,413.83513315000005,0.9300732687115669,400,42,23.549269,-0.02845391,0.020147638,86016,833.5807254314423,344064,0.0257534
0.008965491,0.42470703,78.97,404.27791611,0.9436596147716045,435,43,23.527903,-0.028718293,0.020146806,88064,852.3913395404816,352256,0.019912696
0.008629018,0.41558838,81.29,412.16196270999995,0.9348445758223534,399,44,23.526102,-0.029417882,0.020099455,90112,872.9029977321625,360448,0.023176972
0.008729555,0.41783446,80.1,409.60653135,0.9374584779143333,442,45,23.530643,-0.027702918,0.02007008,92160,891.4288129806519,368640,0.022278525
0.009047017,0.42904052,78.63,406.44901897000005,0.9376084059476852,400,46,23.517164,-0.027997648,0.020039158,94208,911.8660335540771,376832,0.022682384
0.008605224,0.41330567,83.22,429.49236464000006,0.9355456084012985,415,47,23.497986,-0.027723502,0.020026766,96256,931.604786157608,385024,0.023426324
0.008626114,0.41799316,83.13,429.15069335,0.9443522244691849,408,48,23.485308,-0.027844673,0.020045372,98304,951.679459810257,393216,0.018298792
0.00877192,0.41689453,81.48,420.8204257399999,0.9448817223310471,439,49,23.471096,-0.028704321,0.020044127,100352,970.317049741745,401408,0.018730514
0.00915544,0.42921144,79.5,406.32027961,0.9475869387388229,418,50,23.455198,-0.028160075,0.020019123,102400,989.8753683567047,409600,0.017920304
0.009610958,0.4350586,83.9,433.94046672,0.9370290860533714,436,51,23.441101,-0.02724272,0.01999347,104448,1008.6492354869843,417792,0.021617712
0.00938057,0.4258667,81.86,420.10154842999987,0.9462432861328125,404,52,23.41772,-0.028127607,0.019966869,106496,1028.8952114582062,425984,0.01774528
0.008819064,0.41954345,81.34,416.81814248999996,0.9509139284491539,382,53,23.401537,-0.027961532,0.019971665,108544,1050.3176362514496,434176,0.017049026
0.008969935,0.423999,79.59,411.29764910000006,0.9426780678331852,407,54,23.382126,-0.027710835,0.019941969,110592,1070.4104263782501,442368,0.019492013
0.009134985,0.4211548,85.31,431.92904041999986,0.9506489932537079,408,55,23.362347,-0.027095545,0.019938046,112640,1090.4555127620697,450560,0.016666654
0.008885178,0.42404786,86.18,443.57986158999995,0.9452849999070168,399,56,23.35342,-0.02691255,0.01994762,114688,1110.9830935001373,458752,0.01828884
0.009536261,0.43796387,84.94,437.22456309000006,0.9471413530409336,399,57,23.329285,-0.027422821,0.019938443,116736,1131.5103068351746,466944,0.017602792
0.009511415,0.42769775,84.46,436.4044796400001,0.9395285323262215,401,58,23.306253,-0.02743403,0.019943407,118784,1151.931571483612,475136,0.020375708
0.009835266,0.44306642,86.21,449.17664809,0.9527240432798862,424,59,23.31082,-0.02843703,0.01994464,120832,1171.209124326706,483328,0.015220617
0.009732925,0.43790284,84.97,441.67176004,0.9415197260677814,384,60,23.294283,-0.027722988,0.019966228,122880,1192.5268948078156,491520,0.01894077
0.0104302075,0.45284423,88.45,454.38651663999997,0.9397516176104546,394,61,23.275774,-0.029012974,0.019975662,124928,1213.2825167179108,499712,0.01963762
0.0100832665,0.45041505,87.5,453.65780782999997,0.9416684322059155,412,62,23.2717,-0.028566739,0.020009214,126976,1233.1618967056274,507904,0.020063823
0.011144361,0.46014404,84.49,433.05692299000003,0.9529106393456459,412,63,23.251183,-0.028840363,0.020017318,129024,1253.011329650879,516096,0.015493989
0.009868599,0.44488525,85.93,446.86735131000006,0.9540160447359085,418,64,23.240055,-0.02832807,0.020044202,131072,1272.5877225399017,524288,0.014964883
0.01006549,0.44971925,85.42,435.22745884999995,0.9465103931725025,397,65,23.220455,-0.0273929,0.020074574,133120,1293.217148065567,532480,0.018480543
0.010959007,0.46176758,85.92,444.90080164999995,0.9438100941479206,355,66,23.192684,-0.028706763,0.020123178,135168,1316.2452747821808,540672,0.018308818
0.010362651,0.4505005,88.31,461.13363706,0.9512675292789936,381,67,23.19741,-0.028285837,0.020146694,137216,1337.740818977356,548864,0.015553543
0.011030867,0.4628296,89.51,460.71420934,0.9467888064682484,412,68,23.15195,-0.028591502,0.020151064,139264,1357.6205508708954,557056,0.01717672
0.011061976,0.4658081,90.08,466.0174637399999,0.9512970708310604,396,69,23.135744,-0.028176218,0.02016233,141312,1378.3034098148346,565248,0.01650457
0.0101726,0.4468994,88.25,453.7092681600001,0.9516883380711079,418,70,23.138264,-0.027251894,0.020186733,143360,1397.8664605617523,573440,0.015985664
0.011066837,0.46549073,89.78,465.86618233999997,0.9423803165555,432,71,23.133564,-0.02829935,0.020213082,145408,1416.7919914722443,581632,0.01952348
0.010436004,0.45410156,88.06,453.1445079999999,0.94631776958704,408,72,23.118284,-0.026471248,0.020204814,147456,1436.8592207431793,589824,0.017401967
0.011078987,0.46341553,88.97,459.21976113000005,0.939605426043272,410,73,23.093924,-0.027643532,0.020187829,149504,1456.7946500778198,598016,0.019937946
0.011707674,0.47858888,90.01,461.07653246999996,0.9444689452648163,412,74,23.07599,-0.028839547,0.020171221,151552,1476.6651916503906,606208,0.018596712
0.011842681,0.47735596,89.81,457.60298861999996,0.9434457495808601,401,75,23.045986,-0.02819691,0.02017215,153600,1497.0731627941132,614400,0.018453581
0.011100365,0.4616577,92.68,471.3432761999999,0.9439474456012249,408,76,23.038465,-0.028197771,0.02017098,155648,1517.1192154884338,622592,0.01853528
0.011177657,0.4647583,92.81,479.55157536999997,0.9412224665284157,389,77,23.024685,-0.027998785,0.020155776,157696,1538.1704406738281,630784,0.019120682
0.01157516,0.46901855,89.55,459.24100519,0.9400766715407372,448,78,23.002232,-0.02712835,0.020137113,159744,1556.441565990448,638976,0.020493232
0.011213807,0.46756592,91.98,472.72807548,0.9497832246124744,402,79,22.998175,-0.028028991,0.02014568,161792,1576.792118549347,647168,0.015547343
0.011506325,0.47249755,98.47,508.2887903099999,0.9375535286962986,414,80,22.981655,-0.02845712,0.020123348,163840,1596.5506365299225,655360,0.020618344
0.011489289,0.4729126,93.34,479.92350611,0.945142325013876,407,81,22.995485,-0.028561946,0.020118715,165888,1616.6319651603699,663552,0.018235251
0.011281249,0.46191406,92.0,476.2709479199998,0.9540974833071232,412,82,22.980862,-0.027848432,0.020135695,167936,1636.5043494701385,671744,0.014911029
0.011645141,0.47213134,91.68,471.95353066999996,0.9509191177785397,417,83,22.955696,-0.028887391,0.020164484,169984,1656.1404786109924,679936,0.015415557
0.011496538,0.46879882,92.0,477.4978394999999,0.9481656886637211,413,84,22.948975,-0.027761022,0.020184653,172032,1675.94584274292,688128,0.017742595
0.011861512,0.47901613,90.71,470.73218822,0.9574297070503235,418,85,22.928143,-0.028458197,0.020188898,174080,1695.5244607925415,696320,0.013956621
0.011558069,0.47309572,93.03,483.87558842,0.9542340524494648,426,86,22.908026,-0.028291583,0.020199506,176128,1714.7486333847046,704512,0.014608042
0.011339884,0.47053224,97.58,505.00908611,0.9525021687150002,401,87,22.883524,-0.026816538,0.02019767,178176,1735.1485540866852,712704,0.015275197
0.012191988,0.4867676,96.98,505.24813771000004,0.9467293843626976,409,88,22.866507,-0.028738106,0.020219918,180224,1755.1564090251923,720896,0.01714656
0.011592962,0.47509766,95.18,501.96576652000005,0.9553788416087627,420,89,22.854721,-0.028312672,0.020225575,182272,1774.6155576705933,729088,0.014721161
0.011939598,0.4763916,95.95,500.60307011000003,0.9466118402779102,461,90,22.841114,-0.027925503,0.020217683,184320,1792.3545141220093,737280,0.017514806
0.011723998,0.47470704,95.56,495.80479216,0.93697589635849,400,91,22.832617,-0.027294848,0.020232935,186368,1812.805918931961,745472,0.022396903
0.012465859,0.48793945,91.52,480.52049293999994,0.9539747685194016,414,92,22.806355,-0.028573846,0.020256875,188416,1832.5758900642395,753664,0.015019365
0.012371631,0.48070067,96.4,499.93339417000004,0.9523066356778145,384,93,22.784603,-0.027477631,0.020290028,190464,1853.8663938045502,761856,0.015488806
0.012372294,0.48314208,98.17,507.2748796099999,0.9409145154058933,430,94,22.762877,-0.027772848,0.020334158,192512,1872.907220840454,770048,0.01945388
0.011525968,0.47512206,95.85,499.2676233799999,0.9547159485518932,401,95,22.758448,-0.027815565,0.020345958,194560,1893.3336906433105,778240,0.014893489
0.012041307,0.48178712,92.77,482.3097432,0.9533672854304314,455,96,22.736158,-0.02753011,0.020376693,196608,1911.3211936950684,786432,0.015461775
0.012694565,0.49223632,95.69,496.01941077000004,0.9476012960076332,417,97,22.729073,-0.027309587,0.02040564,198656,1930.9220411777496,794624,0.018005278
0.012422268,0.48411864,96.38,503.32565313,0.9472262524068356,427,98,22.712528,-0.028548617,0.020429771,200704,1950.0750570297241,802816,0.017981205
0.012877571,0.50010985,92.99,483.4115040500001,0.9485672153532505,425,99,22.687538,-0.02858451,0.020423973,202752,1969.3136067390442,811008,0.017298976
0.01208063,0.48062745,95.34,497.87356548,0.9561561867594719,416,100,22.66058,-0.027659755,0.02045247,204800,1988.9618389606476,819200,0.014253249
0.012295347,0.48446044,95.55,495.7318690199999,0.9541576579213142,424,101,22.655796,-0.025674647,0.020458352,206848,2008.251329421997,827392,0.015577796
0.013211806,0.49624023,98.27,506.82538845999994,0.9535400867462158,389,102,22.660643,-0.02673001,0.020472568,208896,2029.3109982013702,835584,0.01465897
0.012558626,0.48781738,100.09,520.04406364,0.9481338150799274,426,103,22.661766,-0.027495896,0.020492677,210944,2048.5363099575043,843776,0.017221663
0.012295231,0.47919923,96.94,500.36938924000003,0.9496857896447182,426,104,22.638002,-0.0275458,0.02052628,212992,2067.76020359993,851968,0.016491327
0.012631173,0.48760986,99.7,521.5200254199999,0.9527207724750042,406,105,22.613737,-0.027855972,0.020571683,215040,2087.8898787498474,860160,0.014964653
0.013043446,0.49422607,95.68,503.29965718999995,0.9449896290898323,447,106,22.605074,-0.027873356,0.020615947,217088,2106.213245153427,868352,0.018241595
0.012504759,0.48377687,103.13,540.9937578500001,0.9527358338236809,441,107,22.585844,-0.026966343,0.020639652,219136,2124.7869176864624,876544,0.015253136
0.013349841,0.49700928,103.6,541.50584544,0.957517571747303,398,108,22.580833,-0.02719288,0.02067748,221184,2145.337854862213,884736,0.013849829
0.012748462,0.488208,103.14,539.8020242500002,0.9571199864149094,431,109,22.572075,-0.028442252,0.020705473,223232,2164.3067767620087,892928,0.013198368
0.013219777,0.50129396,99.71,514.49683617,0.9547282233834267,417,110,22.576473,-0.027348127,0.020741882,225280,2183.940747499466,901120,0.015612749
0.01355343,0.5046387,101.08,532.0602458500001,0.957202922552824,436,111,22.56992,-0.028942954,0.020772027,227328,2202.7055287361145,909312,0.013461992
0.012687576,0.49136963,106.09,553.6456671100001,0.9500072188675404,421,112,22.56222,-0.027674431,0.020791292,229376,2222.1465771198273,917504,0.016761163
0.013884711,0.504834,100.66,531.57872522,0.9567888267338276,422,113,22.568434,-0.028764088,0.020805774,231424,2241.547191143036,925696,0.014460948
0.0128335925,0.49108887,101.45,536.1017369,0.9471927434206009,433,114,22.553911,-0.028285855,0.020827297,233472,2260.430844306946,933888,0.017816035
0.012619458,0.49055177,99.14,521.14827214,0.9574976786971092,426,115,22.5529,-0.02621701,0.020868974,235520,2279.618896484375,942080,0.014238703
0.013651239,0.50476074,100.21,525.82540311,0.9545866884291172,431,116,22.547716,-0.027290458,0.02088471,237568,2298.605772256851,950272,0.014377601
0.014209825,0.5104126,104.1,545.32662126,0.9527851566672325,454,117,22.544598,-0.02770336,0.020922586,239616,2316.639461040497,958464,0.0155431805
0.012867247,0.49196777,107.04,557.86405589,0.9537485167384148,409,118,22.532997,-0.027036447,0.020944458,241664,2336.6434082984924,966656,0.01568814
0.012978393,0.49489745,104.34,546.82204396,0.9488716907799244,418,119,22.511734,-0.026179528,0.020951986,243712,2356.203195810318,974848,0.017767059
0.012948928,0.49503174,108.38,561.83368687,0.9483284503221512,404,120,22.497591,-0.027777174,0.020998213,245760,2376.4779739379883,983040,0.018139636
0.013885193,0.5092041,106.83,553.56866084,0.9564307481050491,412,121,22.50387,-0.02848652,0.021073442,247808,2396.329095363617,991232,0.015277633
0.013322118,0.50999755,105.07,550.04082147,0.9534223303198814,443,122,22.487717,-0.027363267,0.021132452,249856,2414.8003215789795,999424,0.015757365
0.014520312,0.5143677,108.72,566.59748148,0.9599554352462292,419,123,22.46285,-0.027435938,0.021171024,251904,2434.3082959651947,1007616,0.013706019
0.014136332,0.50946045,108.14,567.04198716,0.9589031673967838,404,124,22.44255,-0.027813861,0.021194652,253952,2454.549010038376,1015808,0.013815123
0.013929188,0.50825197,106.94,561.4783228800001,0.9539392255246639,401,125,22.449354,-0.027348012,0.02122467,256000,2474.9714407920837,1024000,0.01602659
0.014439665,0.5177002,104.86,548.0915806099999,0.9555036686360836,418,126,22.42729,-0.027274195,0.021283302,258048,2494.551599264145,1032192,0.016027406
0.014357251,0.5126465,103.8,547.24904292,0.9558906480669975,402,127,22.419085,-0.02751263,0.02134019,260096,2514.92592048645,1040384,0.014773083
0.014314519,0.51271975,103.49,544.9560235299999,0.9580072350800037,412,128,22.388365,-0.027118003,0.021355595,262144,2534.769744873047,1048576,0.014592504
0.014323203,0.5082153,106.45,562.62436442,0.956634446978569,414,129,22.353916,-0.027700674,0.021358488,264192,2554.510696411133,1056768,0.014320535
0.014380701,0.51223147,107.1,563.82005522,0.959438681602478,432,130,22.330442,-0.02721779,0.021382188,266240,2573.431639432907,1064960,0.013145338
0.014195857,0.5136353,104.56,548.89612037,0.9465949162840843,452,131,22.30138,-0.026370296,0.02142796,268288,2591.5539407730103,1073152,0.018179353
0.014431681,0.5126953,109.08,578.49382712,0.9526738524436951,437,132,22.28375,-0.026746392,0.021482673,270336,2610.2989461421967,1081344,0.015975807
0.0143784825,0.51782227,106.79,562.43499384,0.9561768509447575,423,133,22.271404,-0.027263686,0.021517478,272384,2629.656509876251,1089536,0.015109581
0.0144844875,0.51240236,107.53,570.0072025699999,0.9503670446574688,407,134,22.24869,-0.026168402,0.021538543,274432,2649.7550053596497,1097728,0.016456338
0.014769355,0.52071536,112.89,603.44973838,0.9483311846852303,404,135,22.23251,-0.028160393,0.02157984,276480,2670.009678840637,1105920,0.01800745
0.014226111,0.5124634,109.36,583.63883816,0.9539225399494171,450,136,22.219568,-0.026145097,0.02162455,278528,2688.1875927448273,1114112,0.01663576
0.015125257,0.5252808,106.07,562.98831794,0.9562902897596359,408,137,22.20316,-0.028114725,0.021647671,280576,2708.25581407547,1122304,0.01492131
0.01454099,0.51113284,111.09,588.82630436,0.958513155579567,427,138,22.185,-0.027775666,0.021671753,282624,2727.4369201660156,1130496,0.014498875
0.015187134,0.5193359,109.45,582.4910283199999,0.9551775306463242,430,139,22.160559,-0.027055811,0.021720584,284672,2746.444581747055,1138688,0.015102361
0.014295274,0.5126343,111.79,597.8574586000001,0.954648595303297,397,140,22.14532,-0.026457822,0.021766623,286720,2767.040312767029,1146880,0.016149646
0.01573587,0.5248291,117.59,625.84013594,0.9509262852370739,412,141,22.132095,-0.027660986,0.021804238,288768,2786.9102804660797,1155072,0.016572969
0.015890375,0.53624266,116.94,621.3049653700001,0.9607895016670227,442,142,22.130644,-0.027948216,0.021849412,290816,2805.4279177188873,1163264,0.013284281
0.016398031,0.53460693,109.78,589.3405040299999,0.9548267647624016,411,143,22.11173,-0.028075043,0.021887975,292864,2825.320932149887,1171456,0.015631549
0.014984448,0.517041,111.88,599.96624417,0.9520148560404778,419,144,22.092266,-0.02606284,0.02191148,294912,2844.850765943527,1179648,0.016575439
0.015372343,0.5288696,108.94,581.80236828,0.9527236446738243,445,145,22.06918,-0.026775872,0.021953769,296960,2863.2368774414062,1187840,0.016606104
0.015128131,0.5266479,115.25,621.1674772599999,0.9544294849038124,403,146,22.052944,-0.026412059,0.021985555,299008,2883.559287071228,1196032,0.016585205
0.015918504,0.5349121,116.82,620.08985111,0.952558059245348,408,147,22.025736,-0.02792016,0.02202001,301056,2903.6078498363495,1204224,0.016906457
0.014756647,0.51610106,113.46,606.3320791299999,0.9567643888294697,392,148,22.004456,-0.025358384,0.022015635,303104,2924.488623857498,1212416,0.015438561
0.015660122,0.53221434,114.21,607.20048077,0.9493793584406376,432,149,21.972683,-0.026978353,0.022017505,305152,2943.4319655895233,1220608,0.017579857
0.015479351,0.5217163,115.17,612.0491111800001,0.9535265862941742,408,150,21.966724,-0.027089383,0.022038333,307200,2963.479079723358,1228800,0.016485114
0.015591083,0.5270996,115.04,619.0540269400001,0.9608968235552311,436,151,21.961967,-0.026419798,0.022067767,309248,2982.242681503296,1236992,0.013305569
0.015981961,0.5293701,115.0,614.08419268,0.95606679469347,425,152,21.953617,-0.026236301,0.022107117,311296,3001.4972965717316,1245184,0.015414817
0.015490088,0.5251465,119.16,636.4239688399999,0.9584353789687157,393,153,21.954657,-0.026074272,0.022106577,313344,3022.3162076473236,1253376,0.014789614
0.0157363,0.527771,114.29,617.93348052,0.9593615755438805,412,154,21.947994,-0.026278147,0.022143079,315392,3042.194753885269,1261568,0.0144448485
0.015483518,0.5269653,113.43,609.1184617000001,0.9591001532971859,395,155,21.925297,-0.026953384,0.022178635,317440,3062.8906438350677,1269760,0.01441629
0.016094845,0.53636473,116.57,622.65799317,0.9575718343257904,391,156,21.91735,-0.027673066,0.022215124,319488,3083.842003583908,1277952,0.0149380835
0.016209599,0.5367676,119.23,639.1786543,0.9596884846687317,390,157,21.901756,-0.027788186,0.022225987,321536,3104.8364131450653,1286144,0.0141044315
0.015422745,0.52860105,122.49,657.43819029,0.9619663804769516,413,158,21.89793,-0.026902482,0.022254743,323584,3124.6415495872498,1294336,0.013508543
0.01763492,0.54571533,122.49,656.5797645099999,0.9498506151139736,414,159,21.883373,-0.028264899,0.022288747,325632,3144.419721841812,1302528,0.016665716
0.015857618,0.5271118,117.55,638.1234217,0.948647003620863,402,160,21.863945,-0.026625633,0.022302873,327680,3164.762199163437,1310720,0.018125372
0.016806604,0.545459,120.56,649.62811021,0.9571673721075058,402,161,21.836802,-0.027938247,0.02234312,329728,3185.1385776996613,1318912,0.014769982
0.016602645,0.54278564,124.32,671.33235153,0.9593308754265308,378,162,21.815142,-0.027772805,0.022369167,331776,3206.805225133896,1327104,0.013757248
0.016007243,0.5360718,124.62,674.0176804899999,0.9570940397679806,411,163,21.809948,-0.026686493,0.022393445,333824,3226.6984462738037,1335296,0.014770485
0.017172482,0.5460327,130.2,703.96722508,0.9505339376628399,440,164,21.791927,-0.027514746,0.022420295,335872,3245.3078141212463,1343488,0.017531006
0.016673213,0.5410889,128.17,691.43365292,0.9537622109055519,409,165,21.763483,-0.02708081,0.02248261,337920,3265.295697927475,1351680,0.017189138
0.016592273,0.540625,123.51,666.4546928399999,0.9495064988732338,427,166,21.733952,-0.0278864,0.022531616,339968,3284.455493927002,1359872,0.0180238
0.015988804,0.53615725,125.04,673.4650676800001,0.955834649503231,428,167,21.73318,-0.027997587,0.022543516,342016,3303.556449174881,1368064,0.015924849
0.017081324,0.5455078,128.91,688.8486137799998,0.9516015946865082,458,168,21.72913,-0.027046507,0.02256925,344064,3321.414535522461,1376256,0.017372416
0.017366607,0.5446655,128.37,690.1306542,0.9585725665092468,397,169,21.719048,-0.02777436,0.022599617,346112,3342.00399184227,1384448,0.015299566
0.016843745,0.5404785,126.19,683.6130895900001,0.9577889032661915,416,170,21.692951,-0.028653625,0.022638517,348160,3361.6526489257812,1392640,0.015174463
0.01813209,0.5538208,128.17,695.90812459,0.9590510167181492,437,171,21.659979,-0.028385704,0.022632364,350208,3380.3622410297394,1400832,0.014349131
0.016035127,0.5390503,126.0,687.12013467,0.9580551944673061,413,172,21.640175,-0.026447723,0.022650126,352256,3400.1758608818054,1409024,0.015498055
0.016609166,0.53800046,123.22,669.39739881,0.9603692144155502,416,173,21.622372,-0.026170844,0.02268756,354304,3419.861122608185,1417216,0.014025298
0.017297765,0.549585,125.82,684.5971293400002,0.9544080197811127,406,174,21.614168,-0.025697064,0.022680826,356352,3440.0166294574738,1425408,0.016462019
0.01654842,0.5432129,129.4,707.4528317400001,0.9590667709708214,431,175,21.606668,-0.028204855,0.022684446,358400,3459.0077469348907,1433600,0.014480583
0.017306127,0.539917,124.62,682.9790734300001,0.9581038095057011,398,176,21.599281,-0.028064167,0.022727301,360448,3479.556876897812,1441792,0.014848751
0.017825771,0.5480469,126.96,687.3648218799999,0.9483973272144794,435,177,21.578054,-0.02818111,0.022768104,362496,3498.3684384822845,1449984,0.018834036
0.018076543,0.55307615,134.69,733.0565735700002,0.9523655362427235,408,178,21.55337,-0.028245201,0.022793796,364544,3518.422338485718,1458176,0.016714782
0.01796947,0.5514404,129.39,707.0824717900001,0.9613083712756634,423,179,21.526798,-0.027728874,0.022788392,366592,3537.7572362422943,1466368,0.0139872655
0.01812264,0.5532959,127.81,704.1350075899999,0.9538238160312176,437,180,21.508526,-0.027408134,0.022777392,368640,3556.4944474697113,1474560,0.016840775
0.017389234,0.54378664,132.84,729.9455627599999,0.9470784850418568,436,181,21.489208,-0.026733782,0.022753507,370688,3575.278201341629,1482752,0.01937998
0.018077549,0.5475098,131.81,717.9252575800002,0.9490921422839165,424,182,21.484398,-0.027439307,0.022767367,372736,3594.586096048355,1490944,0.017471446
0.017036371,0.5468384,134.4,728.27204802,0.9577937945723534,399,183,21.467495,-0.026752329,0.02279871,374784,3615.0907599925995,1499136,0.015169757
0.017594302,0.5466431,132.57,720.10529679,0.9482570216059685,418,184,21.448528,-0.027278787,0.022829808,376832,3634.671679019928,1507328,0.019353256
