# {"t_start": 1591861068.7135463, "env_id": "Humanoid-v2"} 
r,l,t
81.064817,17,14.393138
93.896267,19,14.460514
95.952536,20,14.523109
92.750617,19,14.583789
111.498104,23,14.66435
76.509299,16,14.716446
121.336516,26,14.795887
171.563259,35,14.907781
167.344922,34,15.008819
87.308558,18,15.063837
81.30811,17,15.111712
105.93425,21,15.177818
81.272417,17,15.226614
132.277721,28,15.3176
81.550643,17,15.36947
137.249198,28,15.458617
88.144463,18,15.513464
81.253345,17,15.565018
76.502222,16,15.615044
107.084526,21,15.680587
173.581298,35,15.773811
81.136672,17,15.822723
107.592811,22,15.885003
142.244382,29,15.967812
173.862932,34,16.071372
72.02112,15,16.11307
87.333518,18,16.163828
81.514832,17,16.212069
94.263366,19,16.264099
224.280275,44,16.384546
94.911999,19,16.44359
143.371511,30,16.529226
76.926119,16,16.577444
81.485,17,16.626313
92.219926,19,16.688987
85.983768,18,16.741342
124.382005,26,16.814278
123.497535,26,16.895075
76.660637,16,16.935413
76.568623,16,16.982858
81.226905,17,17.031495
81.515579,17,17.082134
81.854678,17,17.129948
99.567748,21,18.934169
92.28999,19,18.988822
92.299635,19,19.042559
81.137173,17,19.092547
82.062096,17,19.14371
86.838081,18,19.195168
94.013212,19,19.247165
76.653581,16,19.291033
150.091886,31,19.383208
76.806503,16,19.433876
91.027634,19,19.493481
102.867537,21,19.556108
86.011942,18,19.608928
126.582742,26,19.681169
81.380783,17,19.727259
85.94381,18,19.778814
171.739098,35,19.878421
141.055658,28,19.953024
81.626386,17,19.998816
124.316368,25,20.066749
85.836625,18,20.113949
88.900548,18,20.164904
81.145736,17,20.211467
99.20825,20,20.26666
121.524002,24,20.334318
138.246731,29,20.416132
151.241961,32,20.502872
160.688451,33,20.590839
87.008586,18,20.642094
88.464576,18,20.693991
76.619046,16,20.734165
81.478914,17,20.779496
92.173954,19,20.832551
131.6807,26,20.903497
81.688225,17,20.952981
126.616409,26,21.024469
122.612766,27,21.094598
86.454662,18,21.149039
135.591355,29,21.229407
76.473964,16,21.267782
111.507212,25,21.336641
98.948772,20,21.390097
134.313327,29,21.478421
87.968929,18,21.528267
134.459593,27,21.609403
99.436791,20,21.663481
81.244848,17,21.710503
113.791092,23,21.78279
104.602249,21,21.838908
104.816547,21,21.894915
119.009017,24,21.966211
117.38227,25,22.036604
108.096264,23,22.102022
81.114267,17,22.149486
81.308694,17,22.195395
88.090408,18,22.248808
81.683207,17,22.297517
163.108237,32,22.386126
142.648824,28,22.463054
81.48392,17,22.512906
110.452901,23,22.582886
160.5411,31,22.670028
76.354325,16,22.716179
102.433495,21,22.776376
86.484443,18,22.830598
81.30294,17,22.8792
111.165266,22,22.940586
160.204221,33,23.030209
76.801115,16,23.074733
110.380257,22,23.138396
152.800369,30,23.228009
107.150814,22,23.301172
81.188253,17,23.355529
132.306044,26,23.430898
122.018322,29,23.50469
81.668948,17,23.550265
86.425458,18,23.606891
141.439151,29,23.694486
93.426314,19,23.745448
81.413954,17,23.793983
159.068859,32,23.88701
86.554346,18,23.942283
86.754113,18,23.99699
118.555902,24,24.064115
88.098228,18,24.114912
103.724199,21,24.183136
88.134545,18,24.243011
81.728896,17,24.294392
147.625377,32,24.390606
90.8239,19,24.445594
108.670897,22,24.512686
77.025864,16,24.578636
109.463714,23,24.651962
178.285883,35,24.760543
81.464081,17,26.571898
141.277946,29,26.661981
80.781621,17,26.718189
128.305865,26,26.795601
103.721909,21,26.858961
146.260723,28,26.943944
131.992391,26,27.027941
164.893068,34,27.131071
176.983274,35,27.235376
235.634681,44,27.370908
81.308838,17,27.419585
125.003752,25,27.494498
76.459339,16,27.543799
122.153986,25,27.61476
104.146256,21,27.672232
109.441332,23,27.7362
76.56644,16,27.782306
76.501361,16,27.825837
112.193135,23,27.895664
127.386941,26,27.969938
116.504797,24,28.033838
181.682788,37,28.137627
100.810246,22,28.202901
180.571137,36,28.30789
81.4636,17,28.356739
96.988247,20,28.410032
81.597069,17,28.452675
173.768212,34,28.541416
76.525399,16,28.583734
114.219809,23,28.645889
108.493832,22,28.70596
76.485082,16,28.748307
196.893889,39,28.850691
121.19726,25,28.925076
82.062421,17,28.969335
107.015588,23,29.03054
163.727132,34,29.12438
76.572079,16,29.171833
81.618351,17,29.215577
91.618381,19,29.265815
199.034448,41,29.383397
86.094583,18,29.436709
119.040049,25,29.509595
157.670305,31,29.600204
88.254826,18,29.647928
76.479786,16,29.694883
259.484773,51,29.845366
76.333486,16,29.892589
76.424162,16,29.939795
81.21606,17,29.985378
122.870946,25,30.064829
118.6388,24,30.13977
174.789283,37,30.247905
88.663122,18,30.306988
212.833618,42,30.429793
107.108559,25,30.502865
178.435444,35,30.615711
92.913677,19,30.667678
199.638492,40,30.780108
81.217878,17,30.828086
118.417497,24,30.896767
116.354326,23,30.966996
86.161274,18,31.017928
76.1845,16,31.067197
196.966309,39,31.184436
81.644412,17,31.22752
81.313619,17,31.275836
81.532808,17,31.321876
123.243659,25,31.396882
122.525153,25,31.464833
157.425226,34,31.56898
81.509965,17,31.620723
97.87232,20,31.676767
81.207203,17,31.722371
131.038715,26,31.79521
81.573849,17,31.845047
157.749107,32,31.935506
81.298311,17,31.987955
92.707951,19,32.041343
81.333022,17,32.098069
71.636,15,32.144453
130.78798,27,32.224702
81.055701,17,32.273877
86.855396,18,32.326837
149.840311,34,32.422205
152.963826,31,34.321569
167.044065,33,34.423098
81.50415,17,34.475762
249.879478,49,34.617842
239.060302,48,34.75601
97.526996,20,34.811484
81.12619,17,34.863659
246.491676,49,35.00448
92.472439,19,35.059518
115.448512,23,35.130497
136.776624,28,35.212107
173.479447,33,35.308345
105.739152,22,35.374146
76.368693,16,35.43169
124.740272,25,35.510487
81.585888,17,35.562778
120.304789,24,35.632575
156.94238,31,35.724339
167.762059,34,35.82227
245.902765,49,35.955119
128.196416,25,36.027329
142.704533,29,36.114263
81.730904,17,36.160275
106.252717,23,36.223254
86.53348,18,36.279263
98.620131,20,36.336962
81.367846,17,36.384589
144.205779,28,36.460342
100.683907,21,36.522251
98.754435,20,36.577174
103.178632,22,36.640494
174.42577,37,36.743009
145.860782,30,36.829989
91.51916,19,36.882218
97.724757,20,36.948963
131.307889,26,37.022738
136.561132,28,37.101156
179.765519,39,37.205536
104.76842,21,37.270441
172.487314,34,37.373768
234.174871,47,37.506015
81.470585,17,37.556109
130.143561,26,37.628799
174.249376,37,37.724091
88.327173,18,37.771658
148.037262,31,37.855958
156.320786,32,37.952528
143.226896,29,38.032827
136.925598,30,38.118993
76.608344,16,38.167841
88.626167,18,38.21654
76.288257,16,38.259918
139.359252,28,38.343017
217.234033,45,38.465469
106.055189,22,38.525275
182.628731,36,38.625839
187.506027,37,38.734821
88.350395,18,38.788033
76.653265,16,38.837581
140.67815,28,38.919999
152.139453,32,39.015242
92.15889,19,39.074871
121.834558,25,39.151063
81.396222,17,39.204829
121.939465,26,39.286597
100.398243,21,39.350165
138.340716,29,39.435088
76.42282,16,39.482419
119.694085,24,39.557983
112.371,22,39.625229
125.921704,27,39.709732
112.525456,24,39.782236
110.480191,22,39.848059
81.334027,17,39.897307
88.358811,18,39.950209
86.469744,18,40.0049
119.8075,24,40.074914
105.828119,21,40.136831
112.919816,23,40.205269
204.499612,42,42.186166
137.833518,29,42.275766
268.035535,52,42.427397
98.958571,20,42.485574
147.294679,29,42.568481
153.880542,32,42.668532
109.150787,22,42.736896
155.775696,32,42.830223
94.622667,19,42.892005
168.747721,34,42.992396
81.336458,17,43.046182
76.73282,16,43.093476
222.566295,45,43.222553
107.920337,22,43.285301
144.225816,29,43.361165
130.145985,27,43.441349
116.670595,23,43.506215
109.445158,22,43.563375
105.805046,22,43.622827
204.630196,43,43.745279
76.880693,16,43.79321
119.688238,24,43.858964
81.192645,17,43.904
104.439576,21,43.964123
98.329419,20,44.017575
91.882861,19,44.077549
234.853393,45,44.205832
179.44362,36,44.296894
130.648636,28,44.379378
131.759758,27,44.455509
116.204342,23,44.521883
81.058235,17,44.5715
87.534734,18,44.622361
97.726899,20,44.688046
159.046065,33,44.797149
146.148656,28,44.874626
76.493752,16,44.920786
143.176632,28,44.994714
87.05772,18,45.04295
170.629737,35,45.136944
279.254277,56,45.294146
119.153795,25,45.360911
88.57852,18,45.405343
141.446297,28,45.485767
76.182209,16,45.527767
141.170418,28,45.600986
81.308321,17,45.646262
275.975771,56,45.806239
111.799107,23,45.871481
86.304025,18,45.922481
220.632784,49,46.066764
138.534101,32,46.170316
132.995852,26,46.241233
135.43017,27,46.319912
104.777554,23,46.387183
81.336064,17,46.441402
119.694744,25,46.516981
134.442442,28,46.600014
108.989798,23,46.662331
100.087968,20,46.718976
81.370232,17,46.768365
171.220101,35,46.874844
180.208016,35,46.990827
81.435075,17,47.045804
125.124519,25,47.133389
144.174404,30,47.23145
169.649653,34,47.329436
149.557094,31,47.425685
169.020225,33,47.532963
194.560587,39,47.663397
191.292569,42,47.799837
149.816534,31,47.901668
108.835246,22,47.975842
92.392503,19,48.033704
76.640551,16,48.08372
82.313571,17,49.963834
189.675858,42,50.108318
145.792466,30,50.200816
163.667764,33,50.298321
125.472044,26,50.369418
165.714263,32,50.460325
121.20776,24,50.529983
127.068395,27,50.612013
81.772533,17,50.663145
138.421669,29,50.749946
133.215186,29,50.840789
81.208163,17,50.894481
85.841301,18,50.949504
163.786232,34,51.053098
76.445686,16,51.101722
76.26086,16,51.144031
175.568072,34,51.244467
119.655347,25,51.322042
180.641678,36,51.43805
115.56824,24,51.512172
87.031356,18,51.561015
132.38242,29,51.640274
102.364713,21,51.698678
94.191296,19,51.750268
81.630605,17,51.799253
150.156497,30,51.882473
93.404019,19,51.934124
223.142988,44,52.052981
92.260281,19,52.104853
81.159244,17,52.152904
81.459851,17,52.208153
155.750209,31,52.298616
132.580127,27,52.370759
194.378953,41,52.483246
81.303789,17,52.526488
115.299814,23,52.588214
254.003212,52,52.733471
130.150309,29,52.815177
116.382108,23,52.880821
81.222618,17,52.929541
140.031621,29,53.011221
379.798209,78,53.234782
160.983246,32,53.318889
81.44235,17,53.367577
81.952448,17,53.415619
136.557046,27,53.487442
104.988249,21,53.545916
176.081883,37,53.648132
136.535869,29,53.727761
156.093041,32,53.819018
110.418077,23,53.886347
107.084203,21,53.948349
136.166507,27,54.023436
88.185197,18,54.068825
131.313676,27,54.147428
125.822604,24,54.220088
102.330314,21,54.280615
95.532391,20,54.338081
131.765805,29,54.432026
221.703146,43,54.564562
149.771924,30,54.653328
204.011897,41,54.777821
99.010857,20,54.839269
86.359426,18,54.891385
182.025137,37,55.001717
162.466136,33,55.098702
159.107016,33,55.195706
100.41489,20,55.255307
116.986716,24,55.326475
181.335088,36,55.437259
120.613851,24,55.513066
76.663791,16,55.570413
169.24712,34,55.674651
87.043012,18,55.728461
133.366312,26,55.817573
138.046923,29,55.912561
140.718486,29,57.868976
212.255997,43,57.996322
250.235459,48,58.142446
87.725022,18,58.193463
153.794982,31,58.280781
113.790264,24,58.348616
81.471728,17,58.398979
131.490023,28,58.475069
99.200628,21,58.536552
235.615087,50,58.682513
133.800388,29,58.770526
145.920547,28,58.850112
116.173348,24,58.924911
143.555975,30,59.016837
143.239292,29,59.108162
204.086922,40,59.227122
86.657358,18,59.284043
127.063992,25,59.353494
222.49297,43,59.475995
130.826497,26,59.547649
198.459466,39,59.656169
245.609582,49,59.787445
117.989509,24,59.85511
265.771698,53,60.005504
185.908486,41,60.134078
97.462473,20,60.188819
93.426598,19,60.241678
87.40408,18,60.293679
182.689364,43,60.416275
138.036535,28,60.494088
198.12939,40,60.60204
147.864816,30,60.68633
114.110078,23,60.748479
246.571867,48,60.883997
141.289133,28,60.964468
194.161387,40,61.079186
87.448167,18,61.131263
165.670306,32,61.225139
103.028409,21,61.286495
187.767194,38,61.399814
86.416191,18,61.453849
189.897506,38,61.566435
81.147535,17,61.619718
86.3694,18,61.671839
81.344858,17,61.722751
151.714202,31,61.819816
121.497971,25,61.895319
167.924172,34,61.999233
158.721277,31,62.08905
128.030397,27,62.168422
137.84601,29,62.263601
215.900301,44,62.3957
112.506622,23,62.463744
218.859373,45,62.596796
140.722355,28,62.675874
86.394198,18,62.730342
194.364158,42,62.85484
86.136295,18,62.909196
128.719492,25,62.982878
87.41064,18,63.03262
100.299976,22,63.094051
119.463473,26,63.167752
132.726264,29,63.262857
117.807376,24,63.336994
191.377756,39,63.459961
128.214526,25,63.53933
194.636286,40,63.666246
81.031376,17,63.721951
214.151901,41,63.861012
92.307375,19,65.763884
111.625805,22,65.830698
111.873264,23,65.899348
198.003064,37,66.005865
165.147291,35,66.113347
317.940004,62,66.293215
179.598015,36,66.408115
119.172504,25,66.479798
99.233629,20,66.535739
169.912242,34,66.632647
92.690688,19,66.691472
127.55092,26,66.770388
157.793678,33,66.879991
165.587574,34,66.986924
115.595122,23,67.055756
308.788421,60,67.223742
131.801562,27,67.307184
287.405705,58,67.47158
235.217762,45,67.610754
86.053202,18,67.656271
97.015909,20,67.710647
146.829021,31,67.792099
183.332682,35,67.887143
141.880394,28,67.965673
172.274354,38,68.069499
154.513209,30,68.151443
99.127467,20,68.205052
158.932031,33,68.29522
142.941246,29,68.376322
94.09956,19,68.429139
186.678786,38,68.535039
190.388328,40,68.64255
81.751697,17,68.689718
87.376188,18,68.736324
190.664508,38,68.849962
118.019828,24,68.916773
230.382046,47,69.043659
254.555591,48,69.176281
260.083229,51,69.325619
98.515049,20,69.380324
132.877661,27,69.45586
197.126139,39,69.569398
199.61678,42,69.685668
196.295605,40,69.796416
164.383099,32,69.884809
156.105275,32,69.972059
303.519195,60,70.151776
188.67138,37,70.260969
86.273343,18,70.316934
138.567016,29,70.402984
276.766683,54,70.57428
84.806952,18,70.625261
122.822725,25,70.700977
174.975317,34,70.806758
156.708688,30,70.896246
264.348956,55,71.067456
148.397638,31,71.166934
92.480155,19,71.23247
149.874312,30,71.319521
88.667302,18,71.374758
93.231419,20,71.442901
172.859223,36,71.557205
147.140873,30,71.652008
96.494661,20,73.492161
233.468674,49,73.632581
124.911352,27,73.712233
88.921547,18,73.762941
86.49766,18,73.817986
81.212,17,73.869967
86.689278,18,73.922719
239.344189,50,74.07463
295.243741,58,74.241839
220.883237,46,74.376993
184.126922,39,74.49828
191.113983,39,74.614746
105.366634,21,74.68194
76.520089,16,74.731564
116.633725,24,74.800286
109.625815,22,74.862944
140.35451,30,74.952318
172.848423,36,75.061252
163.305384,33,75.160384
167.509565,35,75.26727
185.431219,36,75.382196
126.08028,26,75.462373
171.042603,39,75.577522
252.39457,50,75.722528
162.167215,32,75.820594
278.082486,53,75.962489
205.430771,40,76.075724
149.433528,29,76.154802
107.129292,21,76.215106
81.372512,17,76.262473
142.90568,28,76.342058
142.743336,28,76.420359
178.875107,37,76.523355
146.340812,31,76.616239
110.511715,22,76.682701
218.618829,45,76.813019
147.844453,29,76.898123
137.931769,30,76.982319
86.010225,18,77.030267
221.238537,47,77.159949
200.223418,40,77.270002
109.654214,22,77.32526
159.994099,32,77.421818
215.457985,42,77.548277
149.825299,30,77.627884
250.113665,55,77.794564
161.501304,34,77.895301
142.903763,29,77.983518
286.001407,57,78.151942
160.028299,31,78.246359
100.656243,20,78.303738
146.543154,31,78.401139
152.577808,31,78.496041
92.514183,19,78.564188
198.668846,40,78.692162
137.198789,27,78.777514
341.978675,68,79.003711
220.174375,44,79.139479
95.143634,21,79.207528
197.857826,40,79.326356
179.960451,40,79.453812
115.194327,24,79.53205
153.377286,31,81.533829
138.45775,27,81.620932
81.142053,17,81.67319
169.347682,35,81.780106
297.609218,59,81.96598
199.336125,41,82.091594
201.84915,42,82.219259
130.568815,26,82.290516
118.943499,24,82.360952
176.307369,36,82.475616
228.03605,48,82.617094
167.261829,35,82.721694
86.07841,18,82.77228
212.351037,44,82.894912
198.814559,41,83.009687
194.469936,39,83.122082
202.909465,40,83.240779
260.559824,49,83.389872
191.192489,37,83.503612
298.46578,60,83.679687
202.375969,40,83.792999
201.042217,42,83.919816
296.851825,64,84.111968
172.286727,34,84.210148
117.023951,24,84.278647
208.930955,46,84.414459
178.334351,37,84.519069
207.721154,43,84.641929
275.006746,53,84.789725
98.204724,20,84.848977
159.477126,33,84.947007
81.755514,17,84.993948
262.756387,50,85.138577
90.017768,19,85.192038
186.814636,38,85.302586
193.307638,42,85.417184
195.542913,38,85.524421
152.658722,33,85.624327
140.856314,28,85.70887
205.20545,42,85.828377
250.823324,51,85.980179
289.094801,59,86.153075
159.958502,35,86.257438
256.718759,50,86.409996
296.868215,60,86.589596
99.646418,20,86.65929
217.152169,46,86.811884
223.975677,46,86.958379
145.287922,27,87.041776
184.282237,37,87.150723
181.95919,37,87.264998
176.996481,35,87.377746
211.479672,42,87.51687
209.59935,42,89.500219
174.387673,38,89.602675
194.487821,37,89.700699
248.282572,51,89.878304
223.606748,42,90.015584
224.489104,45,90.148144
197.404117,41,90.280549
278.121692,53,90.439595
158.705856,32,90.541341
165.998942,34,90.635215
263.528121,51,90.786592
115.020323,23,90.857592
130.316904,26,90.933408
213.348007,43,91.06002
194.080027,40,91.180018
137.321897,27,91.265103
184.548708,39,91.388153
104.377535,21,91.454104
177.379181,35,91.575623
109.730554,23,91.6415
120.956105,24,91.709345
86.893746,18,91.760046
180.959095,35,91.85936
385.867024,79,92.10043
155.067083,31,92.190332
117.571821,24,92.259948
128.768137,26,92.335493
105.006713,21,92.399069
209.231207,39,92.514038
220.05241,45,92.655938
109.875066,22,92.728267
188.595644,40,92.845751
135.092511,27,92.918041
220.297919,42,93.031821
202.120108,39,93.137941
317.129494,64,93.314616
203.618045,41,93.425594
98.883332,20,93.483385
132.032978,26,93.570744
118.431448,25,93.656746
81.419148,17,93.7176
143.408566,29,93.809853
92.786588,19,93.871945
271.008466,56,94.050851
143.652565,30,94.139488
76.751316,16,94.184505
147.362445,31,94.27638
203.602124,43,94.413546
104.318407,21,94.479954
107.597704,24,94.552697
207.899395,42,94.690364
193.036366,40,94.822059
194.257048,39,94.948827
284.890184,61,95.136722
154.596792,30,95.234967
381.998912,72,95.472696
203.666081,42,95.6015
253.641282,52,97.654394
167.507976,33,97.749324
249.404667,48,97.889296
271.224303,56,98.053188
147.902538,30,98.147807
271.071321,53,98.300232
108.225683,22,98.364804
181.321743,35,98.468909
246.356453,49,98.614715
276.152987,56,98.786827
259.216325,53,98.936812
143.028168,31,99.030003
214.251256,47,99.161731
86.543828,18,99.217448
147.823363,29,99.309627
192.531422,40,99.438794
183.414386,35,99.551465
277.448017,57,99.730582
189.581553,36,99.833744
116.188084,24,99.898114
249.529581,50,100.045595
280.127217,54,100.206517
86.19131,18,100.256745
188.890339,39,100.374573
199.228179,39,100.487921
109.655309,24,100.554071
304.754656,64,100.742318
98.974276,20,100.798409
174.664449,38,100.912316
237.969004,48,101.05171
164.984993,34,101.156587
187.622266,36,101.266744
93.423878,19,101.326586
122.334603,24,101.398368
220.303762,45,101.541354
300.581041,56,101.718019
232.268796,47,101.860286
212.52411,46,101.987872
168.471946,34,102.084444
219.765648,51,102.24627
254.672316,56,102.413367
201.560404,42,102.531282
134.773246,27,102.609288
392.949785,73,102.859133
165.831129,34,102.963499
252.749091,52,103.129986
136.320353,27,103.209068
86.81758,18,103.263149
214.061518,42,103.394138
153.040513,30,103.488146
167.115755,34,103.597323
179.5922,39,103.720682
103.963535,21,105.646143
177.490637,37,105.755775
215.196078,43,105.882756
320.762948,62,106.059762
191.868626,38,106.175388
395.816484,75,106.387303
198.495819,41,106.501529
135.015016,26,106.577071
381.772676,76,106.811175
265.485115,55,106.972804
165.176524,34,107.077754
124.434217,25,107.152682
271.952629,58,107.332593
134.727875,27,107.41219
345.829508,64,107.605848
111.003686,22,107.671643
314.733659,66,107.873512
313.105219,60,108.047563
207.641589,41,108.163629
165.216631,33,108.256199
278.640642,56,108.421004
318.09561,63,108.607637
195.668751,40,108.731441
250.058025,50,108.869219
238.883897,46,108.998593
320.826198,65,109.196046
199.46655,41,109.321898
139.107693,27,109.398468
277.116125,57,109.564865
280.056351,55,109.732992
281.398638,54,109.890057
391.414565,74,110.116931
197.938452,39,110.236832
256.863627,48,110.38628
169.922197,33,110.49194
236.383207,46,110.630957
204.367395,42,110.762137
213.405195,44,110.909557
76.601869,16,110.959728
258.095684,49,111.115759
276.61443,61,111.293386
178.19804,37,111.397116
241.303779,54,111.559101
223.818367,43,111.698239
255.425257,49,113.76331
188.846523,40,113.887934
320.696468,70,114.101168
196.670957,37,114.211481
289.331972,57,114.396695
284.915156,60,114.587346
197.547098,40,114.706659
150.479397,32,114.805716
112.61776,23,114.872548
352.805389,70,115.077518
329.009799,60,115.25479
299.446137,62,115.431818
190.611898,40,115.551457
81.427958,17,115.59874
280.542478,52,115.755136
368.364753,69,115.958913
155.638952,33,116.046887
215.747774,45,116.178906
194.149511,40,116.286614
226.662644,47,116.413517
141.415966,29,116.495094
238.567102,47,116.618197
164.980008,35,116.719725
233.278703,47,116.848439
412.36786,86,117.080773
272.705074,55,117.238361
202.847979,40,117.359242
318.303078,63,117.554545
159.94539,33,117.658513
103.988502,21,117.726538
288.806813,62,117.917384
248.528774,51,118.072108
185.902343,39,118.195638
212.493888,45,118.325146
375.495005,74,118.557463
200.681631,40,118.691354
216.412416,45,118.843001
375.806504,82,119.118016
210.674365,46,119.257262
288.95025,62,119.46629
308.370815,60,119.659495
365.278446,76,121.707498
288.211515,54,121.860883
345.451156,67,122.054888
375.074547,79,122.284379
261.004584,51,122.434486
122.234006,24,122.501498
196.752776,37,122.621926
393.311301,80,122.861999
252.386727,48,123.015326
169.880283,36,123.1285
276.075098,56,123.292457
254.773503,49,123.439342
297.982452,57,123.608429
219.515089,44,123.741038
118.604384,24,123.811486
160.51816,31,123.906579
292.22692,55,124.057704
96.005348,20,124.119339
228.371194,42,124.248849
187.895298,38,124.357122
187.621168,39,124.467408
302.047866,59,124.643882
277.130499,56,124.814438
200.529278,39,124.925021
323.522866,59,125.085714
252.415618,52,125.233206
269.593303,52,125.385595
226.742987,49,125.539952
281.124109,56,125.710701
272.66088,51,125.863281
232.878933,49,126.021145
256.099177,55,126.190482
203.530405,42,126.314389
292.102943,57,126.485983
296.350893,56,126.672492
317.171435,66,126.876699
272.581086,54,127.055152
239.062119,47,127.205899
290.605327,57,127.377115
190.319904,41,127.497327
150.857884,31,127.587764
191.107504,39,127.705549
123.54333,27,127.787703
169.037714,33,129.73064
345.896056,65,129.907928
233.856039,46,130.04031
391.947509,78,130.275827
321.796178,61,130.458747
200.43635,39,130.574668
219.751561,41,130.697991
212.666899,41,130.82239
130.191131,26,130.897808
108.897686,22,130.959424
262.53944,54,131.1202
392.876692,77,131.358511
219.837859,46,131.506527
462.908183,92,131.801426
244.054644,49,131.940338
102.908809,21,132.00174
324.153341,61,132.181355
234.940906,48,132.323336
217.585867,45,132.454413
239.52096,46,132.596622
291.088156,57,132.768618
266.152177,51,132.920568
149.828836,30,133.003228
253.73095,52,133.159092
272.902924,57,133.319562
173.963406,37,133.426881
144.591157,32,133.517076
341.697398,73,133.721503
296.043718,55,133.880768
334.79444,74,134.108973
262.748523,49,134.254591
377.577964,69,134.463224
314.203526,68,134.688311
215.241841,44,134.843677
280.724302,55,135.034654
261.882563,51,135.183867
271.887258,53,135.349656
170.699043,37,135.459745
337.499274,65,135.662693
108.062857,22,135.731648
443.900416,87,137.851953
214.700004,46,137.984859
286.185231,57,138.15976
299.935287,59,138.320285
259.21418,49,138.46419
205.29835,43,138.58736
323.717971,62,138.783105
357.660834,66,138.981905
262.821684,51,139.133157
323.141693,65,139.332477
372.393395,77,139.561742
401.251421,74,139.801894
270.82552,54,139.963159
239.983357,49,140.103648
270.573169,57,140.262139
334.845649,75,140.475139
199.336869,41,140.589443
319.661103,68,140.790966
186.943169,40,140.9118
255.634096,52,141.062561
253.697078,49,141.200713
222.2141,49,141.353045
358.176389,69,141.569581
350.875051,67,141.778751
224.730044,45,141.920425
252.414066,50,142.090518
309.397727,58,142.267747
197.259591,41,142.389163
240.906055,48,142.539577
293.130294,54,142.718953
417.926926,84,142.993134
362.742128,74,143.219886
312.268267,64,143.413528
387.461306,74,143.651019
391.221547,70,143.854164
288.329387,57,145.94251
251.618903,48,146.086832
299.031615,63,146.276283
366.655619,70,146.476579
