# {"t_start": 1591861068.6876135, "env_id": "Humanoid-v2"} 
r,l,t
85.041344,18,19.912864
76.797533,16,19.956176
117.180247,23,20.01987
105.317967,21,20.078597
92.411718,19,20.13217
161.382217,34,20.227799
131.973204,26,20.29848
96.350312,21,20.354423
170.509371,36,20.454376
81.087618,17,20.50259
97.938075,21,20.556663
86.030391,18,20.605367
206.158525,44,20.72689
126.171694,25,20.80232
152.382679,30,20.877522
116.147284,24,20.94545
81.53362,17,20.996042
126.621922,25,21.060392
161.009905,32,21.145619
159.382524,32,21.235758
114.260067,26,21.309279
110.063818,23,21.378521
190.870983,40,21.492692
87.739189,18,21.547245
128.616447,26,21.622569
99.12832,21,21.678666
216.589823,42,21.798204
163.213099,32,21.886501
161.934867,33,21.980412
99.74478,20,22.037501
93.17543,20,22.094754
168.250078,35,22.191804
81.302306,17,22.238751
147.902576,32,22.330782
129.964914,26,22.409067
177.467243,35,22.508097
104.713399,21,22.568346
124.184928,25,22.642447
81.427588,17,22.690975
76.384402,16,22.735057
76.448519,16,22.779655
178.170913,34,22.872646
119.204769,25,22.943771
112.267965,23,23.010455
99.543705,21,23.079921
253.944413,50,23.234811
115.895213,23,23.291948
91.766455,19,23.345015
81.46486,17,23.390614
102.739746,22,23.463099
99.992062,20,23.519837
143.374961,29,23.599603
81.185349,17,23.648935
100.552919,20,23.708205
82.541952,17,23.759724
81.229251,17,23.813008
81.283828,17,23.860149
81.011804,17,23.90684
81.441987,17,23.959673
137.731056,28,24.050917
87.478901,18,24.10601
81.460362,17,24.156711
203.301079,38,24.270709
113.061634,24,24.357212
104.754661,21,24.425805
76.818466,16,24.477294
76.750742,16,24.522263
112.414576,24,26.358574
134.163898,28,26.446813
140.134702,28,26.538036
81.404869,17,26.588049
92.17841,19,26.643705
292.674145,55,26.81375
135.621067,28,26.900128
142.325272,28,26.987572
81.542984,17,27.033735
166.891228,36,27.150042
94.229752,19,27.200838
93.209565,19,27.258785
158.032092,34,27.362228
86.937172,18,27.413972
80.983633,17,27.458765
87.675792,18,27.507746
222.049248,43,27.629209
135.069256,27,27.711432
116.780857,23,27.775372
150.098222,31,27.858965
82.006226,17,27.904896
108.55204,22,27.975255
171.390968,34,28.072142
125.966295,26,28.14717
127.165211,26,28.216276
195.283642,43,28.327154
92.931027,20,28.379214
157.700925,34,28.470085
143.525748,31,28.554765
86.033113,18,28.599571
85.827582,18,28.648128
142.744286,28,28.731198
138.581844,28,28.806649
128.171134,26,28.875911
81.22857,17,28.923532
101.350361,21,28.982956
86.067129,18,29.030465
115.331841,24,29.095131
87.965018,18,29.149209
81.228513,17,29.194434
81.25886,17,29.244782
101.287477,21,29.306492
164.032276,32,29.401087
76.335623,16,29.44132
153.218322,31,29.53318
93.062014,19,29.588858
168.649669,35,29.693021
88.07742,18,29.744622
124.298089,26,29.818412
125.381404,24,29.895319
71.725089,15,29.942431
202.567447,40,30.059637
133.383884,27,30.145295
181.562583,38,30.255498
90.179047,19,30.311144
124.465922,25,30.391228
94.347826,19,30.448903
92.943123,19,30.503104
185.539612,36,30.602834
128.462571,26,30.676059
99.499205,20,30.737801
134.003104,27,30.815701
82.034387,17,30.864931
76.583112,16,30.915944
76.81981,16,30.964292
142.494977,30,31.045317
81.433924,17,31.093804
106.683362,22,31.157096
101.227616,21,31.216828
81.435081,17,31.262609
158.293618,31,31.356571
81.487575,17,31.407137
214.795182,44,31.530621
92.777089,19,31.585169
80.036772,17,31.636254
118.718124,24,31.69999
81.496409,17,31.751153
86.721113,18,31.806073
114.270875,26,31.882057
281.116436,57,32.054313
257.262895,50,32.200736
115.870487,23,32.269223
109.558755,22,34.14057
110.552074,22,34.206165
98.821974,20,34.268323
76.588133,16,34.315678
86.721406,18,34.366947
81.242285,17,34.418556
113.168591,23,34.482669
108.931407,22,34.547642
129.564383,26,34.619878
81.132366,17,34.669281
133.582134,27,34.750733
157.016961,32,34.841413
163.142853,34,34.946517
109.404223,22,35.008641
81.392962,17,35.059078
180.116509,36,35.161583
141.140248,28,35.259386
121.210579,24,35.333454
104.444901,21,35.397814
174.099988,34,35.496465
87.212251,18,35.548368
81.224212,17,35.600042
90.054962,19,35.652021
88.484205,18,35.699349
120.163093,24,35.766861
81.528088,17,35.812249
81.710587,17,35.868338
128.655913,27,35.944977
176.090203,35,36.040354
106.134419,22,36.111982
102.804235,21,36.169013
81.26838,17,36.217589
102.686649,21,36.272592
154.035149,30,36.358414
153.087418,29,36.441007
183.117837,37,36.542953
105.422284,22,36.607333
76.582274,16,36.651565
136.970374,29,36.739863
111.147984,25,36.81205
127.452852,26,36.889471
124.924244,25,36.956658
81.455817,17,37.000515
76.692235,16,37.048249
92.888727,19,37.103929
97.744501,20,37.167286
231.881886,48,37.303889
102.681413,21,37.363929
140.776014,30,37.448567
107.066142,22,37.504718
114.218849,23,37.56407
193.924998,42,37.683438
97.546838,20,37.742961
107.435127,22,37.803087
157.050261,33,37.899164
136.622479,27,37.975875
93.792494,19,38.028656
149.911475,32,38.117867
114.533178,23,38.183427
140.799331,27,38.257498
148.547299,32,38.346925
175.811296,35,38.443879
116.913494,23,38.510375
181.499222,35,38.617075
103.656063,21,38.679471
201.62687,43,38.803389
117.035294,23,38.875797
152.09712,30,38.969645
76.609847,16,39.020489
115.708947,24,39.094602
97.452013,20,39.155455
76.615773,16,39.199623
106.054626,23,39.271983
81.375379,17,39.320081
160.758525,33,39.422001
102.321984,21,39.491225
81.34566,17,39.541584
187.06184,38,39.655516
81.282286,17,39.705525
81.52069,17,39.755982
86.883651,18,39.809811
131.294873,26,39.886791
114.01403,23,39.954633
139.113142,27,40.034935
86.151386,18,41.943718
120.164066,25,42.019718
166.772051,34,42.121555
99.068352,20,42.179653
76.513948,16,42.225376
86.907083,18,42.279849
97.498503,20,42.337934
91.072598,19,42.392403
233.385776,45,42.533831
104.60186,21,42.594544
170.3507,34,42.698754
119.293073,24,42.773742
104.505003,21,42.836329
154.085779,30,42.927448
154.787567,30,43.011691
174.38902,34,43.106778
107.368597,21,43.161976
86.475327,18,43.214587
198.402911,42,43.334045
97.375928,20,43.386291
255.196521,50,43.526273
140.5229,30,43.613787
108.598666,22,43.673594
144.814826,31,43.756945
133.644741,28,43.838226
112.216285,23,43.90788
82.651153,17,43.955532
85.993005,18,44.006316
169.453867,35,44.095101
121.107536,26,44.171499
162.231146,33,44.264028
105.717652,21,44.325717
246.361297,51,44.478161
131.23989,27,44.567839
130.80918,28,44.649539
126.704772,25,44.720627
124.679437,25,44.787182
232.280661,44,44.904053
107.162753,24,44.972765
76.447089,16,45.019829
76.372877,16,45.062976
81.456019,17,45.10901
81.541054,17,45.153842
143.104412,29,45.229275
87.185027,18,45.280613
81.13739,17,45.326584
93.256906,19,45.375712
115.983312,24,45.437429
81.781641,17,45.490005
178.270217,35,45.588537
81.499434,17,45.635741
81.587502,17,45.683359
119.219143,25,45.753663
132.908143,26,45.830678
93.059519,19,45.888052
123.445525,25,45.969197
87.116247,18,46.020858
245.939602,52,46.168461
162.299035,32,46.267956
172.172485,33,46.366389
101.666349,20,46.427474
93.551248,19,46.477271
166.763398,33,46.570592
87.027266,18,46.624772
108.276551,22,46.694817
118.509718,24,46.774124
198.810546,39,46.903745
81.037551,17,46.960118
120.441617,25,47.042639
200.661211,41,47.165284
131.954522,27,47.246958
131.026763,28,47.337485
183.743009,39,47.465697
97.455035,20,47.534185
179.181012,36,47.652573
208.335598,41,47.786994
152.869506,30,47.87964
106.631115,22,49.775698
117.955854,26,49.866688
160.602893,33,49.974165
86.684164,18,50.028669
136.1877,28,50.109812
81.142047,17,50.155377
81.49293,17,50.20506
151.977004,30,50.290658
104.959384,21,50.349443
115.79718,23,50.420219
238.698922,46,50.558867
102.821775,21,50.624696
81.754976,17,50.676689
212.757024,42,50.807349
135.753696,27,50.889725
151.461381,29,50.970646
129.670078,29,51.056432
110.613044,22,51.124471
171.910219,33,51.231342
112.112175,23,51.301315
181.770892,37,51.40451
148.988255,31,51.492409
81.747341,17,51.538265
76.675531,16,51.58252
136.254347,27,51.656394
93.47553,19,51.710427
106.323078,23,51.773224
86.932574,18,51.820857
138.997203,29,51.896368
147.92818,29,51.984278
135.989425,27,52.068823
162.508889,31,52.151392
160.746727,34,52.244812
122.042959,24,52.311232
180.188166,36,52.405998
190.772149,37,52.507492
139.278014,28,52.58504
102.55389,21,52.64609
86.630722,18,52.698514
137.700279,28,52.778544
104.299272,21,52.836585
125.336558,26,52.917557
184.701631,37,53.019633
98.228874,20,53.073054
113.719534,23,53.134336
128.295815,25,53.204413
104.246965,21,53.26062
81.521097,17,53.307562
96.998616,20,53.363404
107.634088,23,53.426609
99.508449,20,53.480817
158.488489,34,53.577635
191.35227,42,53.698491
296.245748,53,53.848687
122.905402,27,53.920398
224.729121,49,54.068053
97.735741,20,54.124067
126.01963,25,54.198559
122.371038,24,54.279729
81.337883,17,54.328686
163.749812,37,54.441948
138.010999,27,54.522115
90.881621,19,54.580773
158.105872,32,54.677259
133.560055,27,54.7572
165.434515,32,54.851618
150.735811,33,54.949737
81.480594,17,54.997695
239.761081,48,55.141366
81.32635,17,55.189574
154.760738,33,55.294961
81.337933,17,55.354708
163.208785,33,55.459616
99.367689,21,55.523934
92.74276,19,55.58795
202.817261,41,55.720483
88.437072,18,55.781487
76.771728,16,57.694023
195.179571,39,57.807884
130.157821,26,57.885867
174.818793,35,57.991341
174.344084,35,58.08906
115.147497,23,58.153868
115.627551,25,58.227063
176.496756,37,58.331548
99.623373,20,58.388034
107.179189,21,58.447656
171.834951,35,58.557183
128.549147,27,58.632382
141.70006,28,58.71733
92.180075,19,58.773562
224.120749,45,58.915437
180.721889,37,59.026829
143.321056,28,59.1122
125.510115,25,59.182961
114.470934,23,59.246374
120.051073,25,59.318627
177.524445,36,59.41903
161.298766,33,59.507905
175.698831,34,59.599685
152.973263,33,59.694001
289.541546,54,59.85043
157.021458,30,59.94269
197.877877,39,60.04998
238.482191,51,60.198405
76.868454,16,60.242713
87.73114,18,60.292231
91.623438,19,60.345538
81.395204,17,60.390578
238.725068,48,60.521379
195.076662,40,60.63218
98.325142,20,60.688478
169.126994,36,60.793241
200.986014,43,60.918989
92.832274,19,60.968175
81.517878,17,61.019386
123.14782,25,61.09513
81.17694,17,61.146997
119.195716,26,61.223804
81.579834,17,61.275196
217.879044,41,61.39879
257.369018,49,61.545794
125.876701,25,61.621901
146.065532,32,61.718613
125.480484,26,61.79816
81.012382,17,61.847648
257.378349,51,62.000509
149.744245,33,62.102487
305.290566,58,62.279289
82.033536,17,62.330058
139.302051,30,62.417499
167.804274,32,62.510063
225.659554,51,62.660641
124.494066,25,62.736814
186.970726,38,62.844498
81.115921,17,62.889828
118.270307,25,62.960726
209.526272,43,63.099306
81.598978,17,63.152417
197.544713,39,63.275448
239.218971,49,63.429799
115.478945,23,63.503374
191.718548,36,63.621277
158.609672,32,65.571441
109.193362,22,65.638756
92.62569,19,65.697064
87.069129,18,65.749889
118.20517,24,65.817778
151.102853,31,65.913357
126.319788,25,65.987699
142.829193,30,66.074301
104.34342,21,66.135845
265.623406,53,66.297792
155.718659,31,66.383349
110.364945,22,66.447577
177.680497,34,66.549717
150.373419,30,66.650044
114.148208,23,66.724973
86.666801,18,66.77931
106.281611,21,66.842267
92.380573,19,66.898139
186.423224,38,67.006069
133.472417,27,67.080995
153.871371,29,67.174146
237.206323,46,67.304052
187.141624,40,67.425805
127.214154,27,67.496005
136.57009,27,67.566812
145.998975,29,67.644819
158.525901,31,67.72804
207.632303,44,67.848859
181.650318,36,67.949528
121.731653,27,68.02288
81.362657,17,68.068836
86.513059,18,68.11775
149.67424,29,68.200227
238.680915,48,68.330356
126.831133,25,68.400404
220.487921,45,68.522819
184.41266,40,68.638172
87.501581,18,68.691318
104.30666,21,68.747304
237.388444,49,68.880072
209.278733,43,68.99864
129.454753,26,69.077938
186.173591,39,69.186175
177.449818,34,69.28141
211.74549,41,69.399258
76.506398,16,69.442903
113.768215,23,69.508781
275.368662,53,69.65325
259.160791,52,69.801485
81.571666,17,69.853884
104.351062,21,69.915019
81.493959,17,69.963066
109.584285,25,70.039732
135.896387,29,70.125171
128.747005,26,70.202968
182.482227,36,70.322719
168.60537,34,70.421547
176.544291,36,70.529272
97.204316,20,70.589196
200.193367,44,70.722024
112.13009,23,70.793556
164.501398,33,70.899348
165.348941,32,71.005594
81.222731,17,71.058177
156.22718,32,71.154426
98.443723,20,71.218081
242.411942,47,71.369113
257.60448,53,73.313421
151.155313,32,73.40818
165.077168,34,73.501201
125.34741,25,73.575066
147.926724,29,73.662753
154.180416,33,73.760413
98.187992,20,73.821771
193.373411,40,73.942851
222.483212,44,74.068941
355.632936,75,74.292855
116.85336,23,74.365214
81.380401,17,74.414803
178.480506,35,74.526962
152.349646,30,74.612067
87.16028,18,74.665444
122.341664,24,74.731654
108.145872,21,74.795289
154.790082,32,74.895029
125.544134,25,74.968575
178.194719,35,75.074681
209.596359,44,75.219119
156.897022,31,75.308244
168.241319,34,75.411442
173.400943,34,75.508953
81.516873,17,75.557736
110.409088,23,75.628957
123.486694,25,75.697916
181.672795,35,75.791707
136.046557,28,75.872063
142.401363,28,75.948288
155.072053,32,76.039201
157.81524,31,76.125689
268.986356,53,76.272609
88.333592,18,76.322688
207.206414,43,76.452022
107.12108,21,76.514737
98.66201,20,76.572331
138.108065,27,76.650509
190.165495,38,76.760483
179.214198,37,76.862197
162.145716,32,76.949218
201.745242,41,77.061584
104.87061,21,77.116746
195.136648,41,77.236634
97.16367,21,77.299181
224.127773,44,77.422816
212.822788,45,77.55997
124.039254,25,77.633261
93.138467,19,77.691197
113.777579,24,77.76342
137.697467,27,77.843934
142.629656,31,77.931587
285.784689,56,78.101895
103.980296,21,78.1612
106.723775,23,78.236449
129.418773,26,78.317094
289.372528,56,78.503106
140.585647,29,78.596527
181.662134,36,78.710598
157.346673,32,78.822009
148.646087,29,78.908094
195.253602,37,79.030145
121.511718,25,79.105246
180.899625,36,79.2153
156.402403,33,79.322222
171.560273,34,81.333858
179.184075,35,81.445309
142.508892,28,81.53157
129.048342,26,81.6113
153.71091,33,81.715664
207.252618,43,81.850281
114.374296,24,81.920596
100.897502,21,81.987018
110.132488,22,82.049176
160.268241,33,82.144192
171.12901,36,82.253112
143.759767,28,82.341336
249.340723,46,82.474256
85.155693,18,82.530125
81.329868,17,82.57834
166.241617,34,82.673856
279.300542,54,82.824419
108.989057,22,82.888258
159.935029,34,82.98851
271.579198,53,83.148208
250.350037,49,83.296506
93.494529,19,83.352756
146.556586,31,83.448085
170.301027,33,83.539994
359.199424,69,83.743604
183.504684,35,83.849097
241.951544,55,84.010271
232.132877,45,84.139782
297.791714,56,84.303039
257.838192,51,84.448059
119.767279,24,84.51514
143.226775,28,84.593308
321.953988,72,84.803042
113.001743,23,84.870209
243.272211,48,85.007913
100.168979,20,85.066835
159.287185,32,85.155665
93.115623,19,85.205145
125.463979,25,85.277821
180.034301,38,85.386806
210.575745,41,85.511878
143.358511,29,85.595154
189.569138,42,85.716268
113.692375,24,85.788378
194.147324,39,85.903887
133.9399,26,85.981554
193.29077,40,86.095471
262.50977,51,86.25158
211.138191,44,86.382927
169.566548,34,86.502591
212.042477,42,86.640148
141.304538,28,86.730183
167.488593,33,86.833067
196.960864,40,86.948637
236.991428,46,87.092196
457.156754,92,87.39051
191.675515,37,89.354636
93.860032,19,89.404353
183.083464,36,89.500275
188.772909,38,89.600818
151.686502,32,89.742666
171.188018,34,89.846026
143.517985,29,89.929204
129.127532,27,90.019478
294.205659,63,90.211335
307.847833,60,90.392233
193.706869,37,90.49576
93.072807,19,90.556254
278.567999,51,90.708467
226.039893,48,90.847682
151.00516,30,90.937273
196.768611,41,91.063202
294.393306,59,91.249548
174.882309,36,91.375214
140.253257,29,91.458804
107.429624,22,91.52056
183.147632,40,91.633771
190.441892,39,91.750071
301.284032,60,91.932273
201.545891,40,92.046835
121.112369,24,92.119849
302.406406,65,92.310579
183.952526,36,92.426567
146.097714,29,92.518829
300.301693,61,92.695085
249.76527,49,92.828058
193.637002,39,92.933257
208.755736,42,93.052079
228.628277,46,93.176526
328.782163,64,93.364305
109.706165,22,93.439245
187.290906,39,93.577091
94.385687,19,93.633644
87.634763,18,93.694019
304.104699,60,93.883362
231.620864,47,94.019352
143.673364,31,94.110555
134.185951,29,94.207064
157.02691,30,94.29961
174.165514,33,94.405801
153.403396,31,94.506658
175.3942,35,94.620949
171.795334,39,94.746966
269.760102,51,94.907453
97.766582,20,94.967168
283.706604,56,95.156347
174.874509,36,95.27036
191.26529,39,95.39174
278.929621,56,97.458496
98.808273,20,97.513913
148.351527,30,97.606992
329.647457,75,97.824992
283.012699,60,98.006196
350.865078,66,98.194983
286.521305,57,98.363038
162.641274,33,98.464118
200.362906,41,98.58813
264.866971,51,98.732705
134.262702,26,98.808024
254.906605,48,98.948025
156.269782,31,99.042068
327.580193,72,99.273463
271.577665,56,99.454021
301.014458,65,99.645619
175.745671,34,99.73796
179.591485,38,99.850899
250.361399,50,100.001837
169.832461,33,100.094601
143.938466,31,100.192322
275.58892,62,100.36596
193.176298,37,100.475341
242.630846,49,100.617093
180.213102,37,100.728564
132.486451,28,100.810164
178.104609,37,100.9166
215.372121,45,101.059047
144.954499,32,101.155226
216.900749,45,101.29607
135.262431,27,101.379748
171.191146,36,101.495862
206.818862,43,101.628602
275.584153,59,101.793942
257.900066,52,101.943923
258.507663,49,102.097436
103.066318,21,102.161828
298.198733,58,102.328433
176.475523,37,102.438505
196.223869,42,102.575118
209.664663,44,102.727688
109.000227,23,102.797126
175.020847,36,102.912517
177.678043,36,103.020303
98.128392,21,103.084094
119.289739,24,103.159966
154.586509,32,103.256124
231.512464,51,103.422581
228.976335,45,103.562752
207.954488,45,105.558637
187.399584,38,105.671739
138.174741,29,105.755545
226.681419,45,105.883269
92.562576,19,105.938615
262.790851,52,106.096431
401.848634,81,106.320825
238.938233,50,106.466553
297.678199,63,106.659881
300.205413,60,106.842803
298.902746,59,107.021691
233.516942,47,107.164935
271.664967,56,107.335152
327.327592,62,107.521903
201.19587,43,107.655586
232.926575,48,107.791517
362.525975,68,107.988167
219.149942,45,108.115805
269.653164,55,108.275347
388.874135,77,108.512003
195.781821,40,108.621662
296.040053,56,108.779967
208.322823,42,108.901182
123.068638,28,108.989119
252.039433,49,109.140486
231.49713,46,109.269204
186.116856,38,109.382083
343.563698,68,109.589633
223.975542,49,109.731426
161.93424,32,109.826645
235.400606,49,109.982491
275.070995,54,110.147266
158.235786,34,110.255659
162.477895,31,110.350976
356.966993,69,110.564546
248.781152,49,110.727538
202.598948,42,110.858825
269.677273,54,111.019722
122.117601,26,111.09819
186.472178,37,111.202472
213.316337,43,111.325582
294.813852,58,111.517377
176.763758,38,113.550544
293.366074,59,113.73127
310.061352,62,113.920042
225.281391,46,114.057292
183.176625,38,114.178915
178.693134,35,114.294011
217.42103,44,114.429754
215.637683,41,114.552604
317.419576,63,114.741826
208.205324,41,114.863489
301.131801,59,115.036458
181.419303,35,115.138674
207.782486,42,115.258304
190.672461,38,115.372414
201.533782,40,115.484777
340.249688,69,115.692455
194.917314,39,115.80831
108.508756,22,115.864367
234.138362,48,116.002449
251.032272,49,116.135929
87.400266,18,116.183577
187.187214,36,116.285407
121.832284,24,116.348517
269.270878,50,116.483506
151.306705,31,116.571284
161.028311,33,116.663985
269.761501,57,116.815965
329.444613,64,116.993973
166.589712,34,117.092863
124.811021,25,117.171017
222.191556,44,117.304089
316.666581,63,117.505364
163.600686,33,117.61526
478.073143,93,117.893306
202.972373,40,118.020914
235.523512,53,118.173676
128.595742,25,118.249391
208.956135,42,118.386724
141.408497,29,118.482211
187.333599,37,118.609858
169.675972,35,118.727905
229.374103,46,118.886081
225.488427,47,119.025004
289.548389,57,119.212651
167.158632,34,119.327703
239.580009,46,119.475384
274.605456,58,119.650296
243.531783,48,121.608127
196.60629,40,121.721725
201.025455,38,121.832977
375.296586,71,122.036413
109.271766,22,122.102184
245.109239,49,122.245994
226.196705,47,122.385027
175.286357,34,122.4872
242.946786,52,122.651563
380.179586,73,122.885264
202.058629,38,122.998422
233.378367,49,123.139133
230.195957,46,123.276976
217.114351,45,123.411374
250.080612,53,123.569831
109.82888,22,123.637045
355.226083,69,123.830411
261.64749,52,123.992359
378.052275,69,124.191522
296.601888,61,124.367711
242.456036,48,124.513003
220.154148,40,124.635501
104.722548,21,124.69743
267.841809,49,124.831844
321.565947,60,124.995776
198.13155,40,125.112103
105.91648,22,125.178599
250.551846,48,125.324324
310.626176,61,125.513033
296.805038,61,125.699437
334.146394,65,125.907109
336.654284,60,126.08558
417.427401,81,126.331667
193.773623,40,126.464934
163.685554,34,126.571323
368.096906,75,126.808094
365.807735,75,127.051757
152.759509,31,127.144983
231.018103,49,127.288997
250.843721,51,127.437301
275.779996,53,127.599953
210.313412,42,129.568848
167.245648,33,129.657117
395.137087,77,129.874344
202.339249,39,129.993648
394.387987,74,130.212377
245.277743,53,130.375405
318.430884,61,130.559254
265.151856,50,130.706067
523.1649,92,130.979175
333.370246,65,131.179752
338.780425,70,131.405035
261.784352,52,131.574501
354.666109,65,131.765764
302.600945,61,131.939156
344.117132,73,132.155502
407.615389,82,132.40141
426.752511,81,132.644561
243.631806,47,132.781064
318.955428,66,132.975962
157.896853,31,133.062625
254.263879,49,133.204456
189.470196,40,133.31822
384.391346,76,133.529388
233.602343,48,133.66615
363.668018,69,133.88229
315.506642,59,134.057267
115.424401,23,134.124292
89.988754,19,134.184386
337.660865,67,134.393589
155.559025,32,134.504338
199.65747,43,134.656581
127.032705,26,134.74695
355.384016,71,134.965813
262.103487,55,135.140585
280.198394,56,135.306148
201.949347,41,135.435815
211.22324,44,135.573146
162.70367,35,137.544934
218.554917,51,137.688081
177.27098,37,137.797047
297.637443,59,137.97713
286.052796,58,138.135904
369.291793,78,138.363978
303.501636,63,138.560838
253.967536,57,138.72987
327.085216,65,138.92372
367.308302,74,139.150168
308.473713,60,139.325297
193.712252,40,139.453654
208.636073,44,139.595029
187.362362,38,139.710854
222.334484,43,139.840507
365.108953,68,140.026572
280.871544,54,140.178395
383.942472,74,140.38785
314.549261,66,140.585392
228.038989,50,140.734499
386.3641,74,140.949171
176.30124,35,141.04545
195.586859,38,141.167977
230.746775,43,141.302855
215.673311,44,141.436016
192.390797,44,141.578336
90.969881,19,141.636354
228.287827,52,141.814026
268.635697,57,141.984679
292.395468,54,142.154527
177.083404,37,142.270636
253.707666,54,142.439768
296.9565,62,142.64599
223.491502,42,142.783132
584.708551,121,143.148383
299.217216,55,143.33214
281.261297,57,143.506345
315.240414,58,143.673199
391.562978,80,145.832264
197.345574,41,145.953326
392.834492,80,146.189842
279.721469,54,146.341862
222.238649,48,146.486636
215.4058,43,146.609244
226.064556,44,146.742452
404.527068,82,146.992409
303.760188,59,147.173208
410.22717,80,147.393092
257.419432,55,147.56728
252.177056,47,147.708993
306.785534,58,147.879903
410.520808,92,148.169363
