approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.008162136,0.41285402,70.22,358.84014312,0.9311806783080101,1070,30,23.741762,-0.03539756,61440,228.91211032867432,245760,0.028830137
0.008570145,0.41730958,72.44,371.07032813,0.9208432659506798,1085,31,23.712286,-0.034385968,63488,236.45943212509155,253952,0.033054374
0.008187079,0.4102539,73.19,372.62163453,0.9305812194943428,1079,32,23.690144,-0.03415119,65536,244.05113124847412,262144,0.02874973
0.008410057,0.41887206,71.64,365.70694819000005,0.9290569722652435,1060,33,23.675411,-0.03432203,67584,251.77675080299377,270336,0.029388648
0.008347408,0.4187378,71.5,361.66724163,0.932323195040226,1067,34,23.660591,-0.034559797,69632,259.4528715610504,278528,0.027033035
0.008793752,0.4289917,72.65,372.67057850000003,0.9377890229225159,1073,35,23.620699,-0.035597883,71680,267.08450865745544,286720,0.025164962
0.00895568,0.43826905,74.58,380.4015367799999,0.9355947002768517,1102,36,23.60728,-0.03538424,73728,274.51540875434875,294912,0.024867477
0.009102039,0.4302246,75.98,387.98323418,0.935373842716217,1104,37,23.604782,-0.03527375,75776,281.9328682422638,303104,0.02492355
0.0086989645,0.43034667,73.78,377.65258266000006,0.9391459189355373,1089,38,23.596258,-0.03489714,77824,289.4541347026825,311296,0.022414697
0.008673454,0.42348632,79.46,403.89491329000003,0.9399634823203087,1061,39,23.58839,-0.03505113,79872,297.1724796295166,319488,0.024025923
0.008753801,0.42702636,75.66,385.46086705,0.9341916814446449,1110,40,23.575224,-0.034570068,81920,304.5524432659149,327680,0.024478087
0.009058708,0.43371582,74.34,383.73098246999996,0.9411336928606033,1063,41,23.568249,-0.034226947,83968,312.25904273986816,335872,0.02181848
0.008889189,0.4328491,78.13,400.50727172000006,0.9396775141358376,1081,42,23.560791,-0.035084154,86016,319.83776688575745,344064,0.022143576
0.009448889,0.44035643,77.38,396.75464529000004,0.9359774366021156,1041,43,23.572222,-0.03521257,88064,327.70765447616577,352256,0.02317561
0.009300736,0.4385376,80.96,413.95486500999993,0.9302465468645096,1140,44,23.545145,-0.03575266,90112,334.89198756217957,360448,0.024541706
0.009251813,0.43710938,76.62,393.37627808,0.9384288862347603,1104,45,23.510315,-0.034460757,92160,342.31002140045166,368640,0.022924569
0.010163358,0.45859376,78.04,403.95093531,0.9396114125847816,1100,46,23.482077,-0.035574667,94208,349.7576928138733,376832,0.021216055
0.009454365,0.44205323,76.98,394.1775488,0.9459724016487598,1066,47,23.464594,-0.035617117,96256,357.4413561820984,385024,0.019319963
0.009592531,0.4482666,80.47,412.1422298,0.9435344450175762,1092,48,23.444088,-0.03581087,98304,364.93984150886536,393216,0.019230912
0.009840003,0.44755858,76.88,397.89326911999996,0.9392081312835217,1072,49,23.42654,-0.035143334,100352,372.57877588272095,401408,0.021431219
0.01026256,0.45810547,78.3,399.67555126000013,0.9449616186320782,1080,50,23.425852,-0.035737753,102400,380.16238379478455,409600,0.01837985
