# {"t_start": 1591841163.6889505, "env_id": "Humanoid-v2"} 
r,l,t
76.620912,16,38.262863
108.352601,22,38.476414
96.786888,21,38.638707
85.936945,18,38.756821
81.629416,17,38.920118
238.189309,45,43.113665
128.607257,25,43.334831
81.401667,17,43.558633
86.371565,18,43.731189
104.299659,21,43.887559
155.098151,30,44.166359
103.464879,21,44.395511
152.064276,31,44.766506
114.188888,23,45.009018
125.102104,26,45.245872
100.694718,20,45.401239
149.593808,31,45.724278
106.965267,21,45.938415
134.508452,28,46.153464
92.809316,19,46.328313
81.472921,17,46.519765
87.494455,18,46.710766
142.122186,28,46.921307
91.12832,19,47.118509
76.433579,16,47.252796
146.430999,30,47.471441
130.235034,27,47.756845
137.269561,29,47.965183
99.122144,20,48.125221
86.774464,18,48.288684
125.675914,27,48.625729
114.563757,25,48.825335
86.840799,18,48.944698
176.237035,37,49.20103
87.692057,18,49.33939
168.273458,36,49.65709
119.220574,24,49.838831
117.379689,23,49.992842
86.465772,18,50.116059
101.411034,20,50.307666
102.750748,21,50.448416
226.870608,44,50.734184
186.161789,38,51.001664
81.198255,17,51.184073
82.510426,17,51.304239
130.624636,28,51.558378
76.640578,16,51.697246
93.674688,19,51.834192
105.521247,21,51.980334
103.306022,21,52.149971
121.103462,26,52.333629
181.94729,37,52.5949
86.727163,18,52.722127
122.322265,27,52.921036
76.379003,16,53.023881
87.48017,18,53.140402
86.523929,18,53.247017
158.426334,31,53.500956
76.495409,16,53.612009
210.762581,40,53.880036
76.2575,16,53.994537
106.955456,22,54.185713
105.822236,21,54.373874
116.42919,24,54.59794
81.277969,17,54.751113
76.458892,16,54.884888
145.766839,30,55.130407
81.502371,17,55.280165
89.632134,19,55.44731
96.431334,20,55.576462
145.192929,29,55.753709
140.713762,27,55.935507
114.320995,25,56.169314
81.316062,17,56.313982
104.53002,21,56.449396
87.269368,18,56.568816
139.468181,29,56.796112
76.568637,16,56.901888
106.027542,22,57.047659
76.551497,16,57.147767
152.525043,30,57.377194
81.038004,17,57.533961
120.768005,24,57.733544
134.99335,27,57.964802
99.512064,20,58.116449
157.596117,31,58.37369
136.772394,30,58.608022
81.171064,17,58.720681
76.552478,16,58.848638
147.316641,28,59.084622
81.39858,17,59.218463
169.290037,35,59.532532
101.951808,21,59.675134
87.422968,18,63.645408
81.445608,17,63.762381
201.950693,43,64.056103
148.521939,31,64.273643
76.73305,16,64.37918
130.956332,26,64.547291
81.495818,17,64.659861
95.791106,21,64.801019
81.149897,17,64.907308
93.54002,19,65.059867
86.870951,18,65.227741
81.242099,17,65.340035
173.111234,36,65.604947
145.129307,29,65.809684
121.039658,24,65.993881
226.714536,46,66.370094
106.849531,22,66.548536
99.261425,20,66.737828
76.633763,16,66.903909
85.773143,18,67.04816
81.135103,17,67.174048
134.599008,27,67.373567
81.513907,17,67.514314
196.262748,40,67.822938
104.167365,21,67.970015
221.367863,43,68.306161
92.205598,19,68.437326
153.505097,30,68.636167
171.306652,34,68.909248
91.666874,19,69.064887
113.44132,23,69.229995
109.140294,22,69.398356
148.122373,31,69.599864
135.624188,26,69.779867
96.002372,20,69.937959
126.052986,25,70.089197
143.802711,29,70.290722
131.737073,26,70.488516
157.108078,31,70.847924
177.891391,35,71.094991
207.444072,41,71.330956
111.667509,23,71.505455
123.815624,25,71.622231
76.330193,16,71.700192
142.574783,29,71.871108
124.581599,25,71.994106
107.050006,22,72.118922
162.034931,32,72.292744
81.236777,17,72.374195
91.170684,19,72.467396
122.876251,26,72.647925
169.980632,37,72.82577
81.053814,17,73.020342
116.646189,23,73.28708
179.267267,36,73.624024
86.037314,18,73.726316
86.225665,18,73.832501
147.839765,32,74.03419
92.827352,19,74.15881
176.775315,35,74.404172
86.711741,18,74.512703
131.156254,26,74.724751
112.784801,24,74.898772
120.604196,26,75.105088
136.02074,28,75.291132
91.721772,19,75.471415
101.595801,21,75.639782
81.503022,17,75.760526
106.792291,22,75.931755
138.343643,28,76.145555
113.28902,23,76.327049
97.535079,20,76.468501
188.626946,36,76.79808
140.762851,29,77.01744
102.889841,21,77.171917
148.165804,30,77.389608
345.039547,65,77.835856
135.698379,28,78.011969
81.172764,17,78.140638
76.742159,16,78.247724
150.799999,32,81.950963
86.593242,18,82.063728
200.899221,42,82.439575
140.060547,31,82.723975
105.282,22,82.908064
112.797615,23,83.079709
76.401988,16,83.204417
93.513829,19,83.346406
200.914826,40,83.672635
81.021863,17,83.797376
129.704882,26,83.999743
127.864693,26,84.194277
103.108747,22,84.369407
284.306245,58,84.753242
94.065433,19,84.905465
135.779037,27,85.096385
97.675097,20,85.261968
91.522958,19,85.483264
86.721574,18,85.759984
94.862251,19,85.989747
145.476289,28,86.225677
80.767717,17,86.368035
81.396433,17,86.506374
106.533813,22,86.689393
176.375547,39,87.008913
156.376299,33,87.372637
104.301896,21,87.536665
215.522324,43,87.936043
246.011942,49,88.35496
76.622787,16,88.493127
184.185342,38,88.849492
146.838588,31,89.135058
86.997189,18,89.312169
94.516866,19,89.474468
146.132988,30,89.737093
220.562401,43,90.069915
87.33476,18,90.198587
140.076853,27,90.406384
76.66755,16,90.529443
86.252062,18,90.648625
195.295472,40,90.904284
113.524659,25,91.06906
112.86412,23,91.237833
95.129138,20,91.416065
114.134567,24,91.694713
162.421341,31,91.936142
260.155889,56,92.391325
81.351851,17,92.522519
76.465492,16,92.649361
159.643624,32,92.912838
130.661606,28,93.139838
162.943943,33,93.345267
252.862058,47,93.708775
128.151351,26,93.906821
162.694944,33,94.218974
138.851884,28,94.471345
142.070604,29,94.698765
81.231943,17,94.814105
267.814234,49,95.120257
76.221899,16,95.214041
93.067966,19,95.331557
154.29891,31,95.521496
167.436183,35,95.730937
102.944742,21,95.857226
86.735136,18,95.965752
201.354075,37,96.226304
76.744465,16,96.328207
157.329685,31,96.571765
104.178978,21,96.727732
92.381743,19,96.869022
81.457765,17,96.978519
142.736376,29,97.173855
169.430995,33,97.499391
81.419446,17,97.739644
91.83742,19,97.843081
143.83728,30,98.042071
101.267407,20,98.152544
128.251113,26,100.946047
167.067265,34,101.16782
111.999857,23,101.307144
76.546609,16,101.405939
136.37712,28,101.572956
81.268894,17,101.665964
99.629298,20,101.799454
217.978288,43,102.111445
105.914785,22,102.244853
234.853334,44,102.62276
164.699512,33,102.875324
127.784616,26,103.07587
88.478514,19,103.223851
175.8302,35,103.489136
182.270558,36,103.764415
113.483612,23,104.011626
176.783997,36,104.253549
131.094198,27,104.431691
155.332198,32,104.717306
201.203902,44,105.013839
76.689241,16,105.124428
92.392243,19,105.25523
172.604846,34,105.508591
85.70615,18,105.638721
112.022346,24,105.812639
137.216772,28,106.059979
103.344011,22,106.236578
232.972573,45,106.60268
189.948885,40,106.968008
143.644763,31,107.172778
287.732704,64,107.67728
148.596251,31,107.893911
83.501845,17,108.014171
124.828961,25,108.204086
113.870895,24,108.35487
198.069455,40,108.595484
93.507227,19,108.707025
170.847076,36,109.026417
82.137934,17,109.160272
119.425395,25,109.386348
133.490985,27,109.581533
76.635573,16,109.693951
225.458928,44,110.068474
109.83579,22,110.283593
76.79109,16,110.415077
102.306079,21,110.548552
170.8777,34,110.753798
93.813434,19,110.865021
166.327974,34,111.071824
131.22817,28,111.239745
107.345475,22,111.386327
375.000874,74,111.943717
197.263439,40,112.222737
95.580996,20,112.344342
171.159392,35,112.565023
162.241024,34,112.805929
173.994994,35,113.068303
104.09897,21,113.300616
103.751188,21,113.527894
100.674233,21,113.67342
76.5063,16,113.810961
169.20165,34,114.074997
167.071045,33,114.289892
149.388233,31,114.553216
87.503855,18,114.696134
88.204907,18,114.820989
119.361843,24,114.975449
97.67412,20,115.100909
151.225872,32,115.317049
144.03851,30,115.580831
121.010166,24,115.780149
140.161687,31,116.046368
191.376668,40,120.478962
188.277587,38,120.751755
81.375239,17,120.867694
134.292747,26,121.02898
81.390895,17,121.143836
162.644714,34,121.554806
86.716792,18,121.735628
158.423979,31,121.958898
125.502507,27,122.126817
85.601403,18,122.243719
84.667148,18,122.363446
162.383817,33,122.677635
119.152744,24,122.879193
157.748765,32,123.18882
86.858043,18,123.307633
207.491524,41,123.64899
134.078083,26,123.832728
111.440356,24,124.024384
91.993296,19,124.167709
129.256706,26,124.346514
104.72794,21,124.496521
136.626906,28,124.726429
97.110299,20,124.918486
122.922,25,125.09509
112.93428,23,125.302779
98.439656,20,125.420306
158.695655,32,125.644299
140.134472,28,125.811133
137.399862,29,126.002722
135.153691,28,126.178205
106.993247,22,126.331201
149.358757,29,126.561368
141.316799,29,126.818903
103.670258,21,126.977242
148.219443,31,127.21516
203.4859,41,127.574069
90.748017,19,127.732821
198.574922,41,128.069836
99.76844,20,128.237411
163.179915,34,128.591369
106.107343,21,128.766869
87.255736,18,128.965065
112.712882,25,129.184241
107.508399,22,129.355013
157.579067,31,129.66909
123.437349,24,129.874668
160.205108,32,130.13289
86.315723,18,130.238492
109.475006,22,130.375423
136.62176,27,130.567397
137.070537,27,130.797192
107.636866,22,130.956038
190.493864,36,131.235949
204.862505,43,131.526256
81.484463,17,131.686351
217.858305,42,131.991148
152.402882,30,132.278068
165.59647,34,132.50908
226.704245,44,132.870633
209.871728,42,133.212308
92.827797,19,133.356315
151.717637,29,133.566839
153.644831,30,133.810379
300.811558,59,134.23976
81.517604,17,134.379142
86.092086,18,134.542368
80.948982,17,134.73394
216.862025,46,135.175023
155.020194,31,135.415402
81.317958,17,135.520453
81.250361,17,135.631345
197.777191,39,135.90644
124.823092,26,136.111681
279.250885,52,140.066912
140.554108,27,140.260782
174.038601,35,140.621567
115.957264,23,140.811985
113.969933,23,141.086691
86.05469,18,141.303072
98.37405,20,141.550435
158.751398,33,141.927901
228.090873,43,142.385813
201.190843,41,142.695599
76.484262,16,142.796045
148.515661,30,142.988066
76.698195,16,143.086813
88.084827,18,143.191483
197.171315,39,143.429941
94.961942,20,143.564627
157.301618,32,143.771583
143.032075,31,143.985748
98.676267,21,144.106946
128.370984,26,144.279327
187.367144,36,144.702039
159.4554,31,145.068381
104.435629,21,145.263043
155.104896,33,145.590799
132.294712,28,145.801138
119.130815,25,145.98073
95.227637,20,146.144466
258.092597,49,146.646081
137.073101,27,146.906814
95.727854,21,147.107126
164.609558,35,147.445224
197.077852,41,147.791518
345.244906,68,148.380881
150.844949,31,148.596713
131.810926,26,148.8694
191.099213,37,149.231351
86.784033,18,149.467017
129.576904,26,149.701345
189.631196,37,150.014887
149.661801,30,150.340522
107.46539,22,150.514974
87.405828,18,150.65793
206.3042,41,151.02775
114.76596,23,151.272993
139.682436,29,151.516095
248.788709,51,151.950994
162.853948,32,152.160606
164.249672,33,152.388244
340.323749,66,152.917663
137.766315,30,153.107258
139.085807,28,153.300237
92.217712,19,153.454361
114.590235,23,153.611619
81.247901,17,153.749627
169.549,36,154.056355
93.469083,19,154.206433
103.704505,21,154.461113
91.061952,19,154.650127
99.321925,20,154.812415
103.228905,23,154.961986
139.603555,28,155.146199
189.337341,41,155.423147
311.520227,67,155.961816
236.015651,47,156.668404
140.441811,30,157.056942
129.664001,27,157.418497
191.689514,37,157.895622
141.552176,29,158.223258
149.879668,31,162.493274
104.375079,21,162.63204
105.665426,21,162.743482
86.781405,18,162.864482
76.497854,16,162.971862
198.413388,43,163.258352
158.37606,34,163.498961
115.078781,23,163.658118
93.809302,19,163.806575
140.015024,28,164.030214
187.33056,36,164.303877
140.651633,27,164.571791
116.30154,23,164.731291
86.216951,18,164.875879
92.000802,19,164.998812
129.413061,27,165.201897
105.390145,22,165.366364
103.010023,21,165.504384
81.615326,17,165.608348
211.50616,46,165.898402
159.838245,31,166.122478
190.035541,40,166.447428
114.104023,23,166.598522
172.454162,35,166.822379
138.320319,27,166.997548
167.788643,34,167.214186
93.942881,19,167.341035
152.485853,31,167.563089
111.689396,22,167.812401
185.60721,38,168.190713
179.65256,37,168.515501
88.196138,18,168.672508
98.660184,20,168.809832
81.133401,17,168.924888
127.855621,27,169.151088
145.013782,28,169.416731
171.144219,35,169.744447
132.402056,27,169.991072
81.547435,17,170.106303
127.082904,25,170.281481
126.806806,25,170.461018
239.246695,46,170.864003
170.853795,34,171.154585
209.595395,42,171.477676
207.547469,39,171.766067
237.890402,47,172.086299
211.83099,47,172.408654
114.005185,23,172.564165
135.237713,28,172.749859
354.11613,69,173.252818
135.798243,29,173.54619
176.015325,35,173.800025
174.87743,34,174.047444
146.469794,29,174.27468
111.851476,23,174.434803
229.458259,45,174.811439
106.590387,22,174.982761
165.215112,35,175.226894
106.480777,22,175.373689
239.676953,45,175.663968
139.749109,28,175.858112
102.914778,21,176.001937
122.298522,24,176.179151
168.982464,34,176.447694
101.486087,22,176.654149
180.475621,36,177.000773
153.307245,30,177.194611
144.792127,30,177.374944
203.117203,41,177.660061
165.735098,35,180.938026
141.939074,28,181.144491
184.155573,38,181.448333
203.372293,44,181.785345
94.684122,19,181.925216
211.3645,45,182.237503
86.745893,18,182.338178
85.604813,18,182.482405
167.779944,32,182.737299
202.326568,40,183.077167
124.676694,25,183.264508
76.473999,16,183.373952
147.917424,28,183.576032
205.480893,40,183.905422
257.106559,50,184.288256
186.047149,36,184.543267
104.572212,21,184.727099
348.248453,65,185.419498
121.792757,25,185.621669
130.413976,26,185.860915
115.735251,23,186.0125
157.398047,32,186.232455
148.459456,31,186.472081
239.103908,50,186.852663
134.783758,26,187.045908
155.907603,31,187.27259
185.954898,37,187.545562
204.630766,42,187.830312
204.559078,41,188.123474
97.074328,20,188.282118
129.811509,25,188.510556
200.777439,40,188.84194
206.298506,39,189.197167
230.068359,44,189.566514
152.05365,30,189.785874
92.550463,19,189.929096
130.143636,27,190.111569
311.21014,64,190.640935
132.784887,26,190.836368
125.431283,25,191.144959
145.615674,29,191.403937
143.976526,29,191.682779
179.262634,40,192.164278
84.120312,18,192.304693
235.658106,49,192.767377
121.131796,24,192.958111
238.507891,50,193.316586
106.308201,23,193.466056
112.795711,22,193.624949
255.40468,53,194.14216
124.918014,25,194.504253
102.877647,21,194.661993
99.475679,20,194.942891
318.552715,63,195.607531
195.87941,42,196.003456
137.93563,27,196.224599
175.65028,36,196.551351
207.132735,44,197.018799
172.767722,33,197.271493
186.813888,39,197.671552
187.826869,40,198.033732
143.558808,28,201.548563
240.700093,47,202.004091
265.828751,52,202.503816
120.415923,24,202.734959
198.764093,40,203.09535
196.683026,39,203.489114
190.80241,41,203.786134
164.759159,35,204.045249
185.925296,37,204.306743
287.184596,56,204.718228
87.539398,18,204.869161
254.438876,48,205.281888
210.587092,41,205.580868
180.189378,36,205.83826
177.575332,36,206.065342
295.830365,55,206.41924
186.922648,37,206.647608
106.741958,22,206.777976
86.082396,18,206.8852
238.014233,49,207.19921
196.389265,39,207.444046
191.187624,39,207.695708
318.293184,59,208.145539
124.870718,25,208.378636
232.030066,48,208.755976
128.663894,28,208.999815
183.306132,35,209.317879
195.390016,37,209.641865
145.839984,33,209.919873
213.811793,42,210.234509
296.466069,60,210.686322
121.880994,25,210.865671
152.497446,30,211.2122
169.546838,33,211.504132
173.333329,33,211.962086
205.858828,44,212.365828
208.855906,43,212.672777
245.472002,48,212.995544
121.91404,25,213.161786
84.631254,18,213.274881
177.755985,36,213.481614
104.27423,21,213.663309
92.34992,19,213.811842
142.8807,29,214.043506
177.149736,39,214.314038
185.681491,37,214.606435
156.840714,32,214.856097
139.43112,31,215.092315
202.853081,44,215.353712
270.952379,53,215.660425
277.792308,52,215.974207
178.39671,35,216.226773
108.299995,22,216.371936
175.682447,34,216.600108
86.790843,18,216.708682
229.977216,45,217.002069
185.12581,38,220.478446
226.657028,44,220.747743
238.043154,47,221.135079
76.491102,16,221.284621
247.198774,48,221.688112
227.910708,48,222.193974
208.498557,40,222.483432
221.380519,44,222.844975
196.044188,40,223.147835
161.115622,32,223.438644
162.327993,34,223.803645
198.181189,39,224.201428
253.963077,54,224.725502
240.759694,46,225.235207
124.035959,25,225.435966
112.091155,22,225.589043
207.074534,39,225.844623
201.734754,40,226.158645
159.619497,33,226.376497
272.279543,56,226.900229
217.044968,41,227.244131
238.811088,46,227.672441
219.899743,43,227.988851
211.102156,43,228.292485
178.010682,37,228.766594
148.060405,31,229.049423
224.338234,46,229.420751
163.977075,34,229.699162
205.939569,41,230.112839
198.731101,43,230.493833
350.919326,69,230.975128
196.945047,39,231.254027
184.213478,37,231.523107
139.402496,27,231.699282
207.164816,42,232.025599
149.106083,31,232.221033
76.420729,16,232.321537
151.534849,29,232.509785
210.157354,42,232.798011
290.566222,55,233.210714
109.422639,22,233.359571
148.088407,29,233.558734
221.888869,44,233.880993
169.522714,37,234.149267
237.180787,49,234.592815
126.343676,26,234.827919
142.659252,28,235.063583
134.069474,27,235.31341
117.92021,24,235.521736
173.387973,35,235.769513
203.931565,40,236.03287
213.946684,42,236.356557
178.358525,35,236.611036
86.901765,18,236.755637
168.361354,33,239.761804
296.767098,58,240.203933
88.918291,18,240.35113
143.854823,28,240.653252
248.228106,50,241.040622
226.334215,45,241.419081
223.741574,45,241.780996
146.76951,29,242.032694
317.941777,58,242.469768
162.706282,34,242.740366
151.445301,30,242.980947
92.199934,19,243.153537
279.98576,58,243.639407
217.139209,42,243.945828
185.07528,37,244.232482
182.923164,37,244.511057
190.4182,37,244.836739
316.544524,66,245.395569
235.239263,48,245.83026
143.907597,30,246.034142
328.039073,66,246.555505
210.859743,42,246.904112
204.463645,41,247.197734
223.747847,43,247.483755
220.342814,45,247.75146
140.188388,28,247.964498
134.014707,27,248.132643
231.203001,47,248.470944
160.824098,33,248.705126
226.40654,47,249.042373
262.21303,50,249.323883
268.295944,56,249.648051
149.962911,30,249.806819
318.110836,65,250.288881
110.099385,22,250.47169
123.469394,26,250.648221
137.262179,27,250.828584
254.035201,48,251.269346
102.403525,21,251.500023
116.148322,24,251.70793
143.807814,29,251.90755
104.887108,21,252.042724
297.35854,57,252.510117
154.800016,31,252.728581
250.494556,50,253.107283
172.180045,34,253.317135
381.270474,76,253.939094
158.647752,33,254.202655
176.346919,36,254.47539
97.468762,20,254.660041
215.056311,45,254.96049
332.582005,61,259.841919
284.598361,59,260.226109
175.708844,37,260.436846
337.652245,65,260.884684
275.787023,52,261.27581
275.567169,53,261.791339
160.592216,32,262.013774
183.814605,38,262.298404
357.532835,73,262.993903
249.315151,48,263.366253
119.743463,24,263.546104
192.281573,38,263.876295
155.332414,32,264.181356
258.253699,53,264.785755
122.965941,24,264.9686
264.60597,49,265.369293
269.353254,57,265.805585
171.02055,34,266.081846
260.465812,51,266.475673
300.111378,63,266.916975
345.202853,67,267.433795
183.4881,36,267.708373
155.589568,33,267.957595
259.288438,50,268.327974
226.551609,43,268.634583
209.96126,44,268.971487
241.333547,49,269.405103
343.842536,64,269.958222
270.282111,56,270.401533
156.785907,30,270.628624
168.954889,32,270.855013
193.706094,39,271.14755
134.500661,26,271.325323
246.543672,48,271.737381
338.28792,71,272.385309
155.135479,32,272.669851
217.840902,45,273.029448
254.482177,52,273.400099
379.841211,70,273.880681
288.516772,58,274.329823
222.769453,46,274.700214
176.713911,36,274.955904
267.796593,54,275.351746
299.808951,57,275.788317
187.858252,41,279.445438
240.735746,44,279.802438
138.57016,28,280.123689
224.736654,46,280.535153
201.149132,40,280.823059
199.557011,42,281.181149
329.292841,67,281.616843
194.223526,38,281.907351
98.423527,20,282.07329
251.487827,55,282.476079
282.929753,53,282.865601
147.002682,29,283.11877
253.64257,48,283.539052
205.358614,42,283.954247
210.591385,42,284.329937
282.784012,52,284.736228
211.730904,41,285.040983
287.836345,61,285.663946
198.800501,44,286.09321
262.545758,52,286.518417
242.090442,47,286.909063
123.434065,25,287.116239
219.020125,46,287.535563
231.842841,49,287.931417
265.422341,56,288.410776
243.335356,50,288.873803
332.697389,71,289.421969
300.389162,59,289.961804
229.357919,46,290.287423
229.84213,45,290.668552
130.226348,27,290.867435
279.903507,54,291.262656
283.093078,55,291.69593
106.109975,21,291.874864
267.197857,53,292.286916
187.165258,38,292.607435
227.680351,44,293.075616
148.934771,29,293.340486
126.091303,25,293.559393
280.344,55,294.067669
143.6246,29,294.353231
166.567927,35,294.773174
256.390737,52,295.525937
262.756342,52,295.97317
207.978209,44,296.354252
294.128344,57,296.829287
198.354828,40,301.091007
303.65631,62,301.584617
177.978355,38,301.917957
166.30935,34,302.194214
300.078637,59,302.674495
428.817439,89,303.429373
123.231602,29,303.648786
122.593304,25,303.778073
130.224179,27,303.97947
306.543141,57,304.496791
167.58572,33,304.781056
278.725206,57,305.174957
240.413187,49,305.584356
212.868579,44,305.923646
286.863301,53,306.299483
221.509117,44,306.57477
211.781245,45,306.943928
242.360016,47,307.236519
286.789976,55,307.583247
330.53698,62,308.004919
418.785719,81,308.57692
305.26254,59,309.015794
206.949683,40,309.17299
226.169803,47,309.598062
354.965556,67,310.148428
350.635711,70,310.716191
219.632104,46,311.103006
136.539867,27,311.366789
183.791976,38,311.686872
90.443747,20,311.839837
252.072423,49,312.24827
227.338965,42,312.576039
180.695478,36,312.882073
345.957327,72,313.575361
130.100904,26,313.757353
247.512148,49,314.17012
281.620146,53,314.585802
201.456774,43,314.876599
292.302915,55,315.260205
223.525932,44,315.663014
276.961054,54,316.156182
324.457914,62,316.760206
321.30826,60,321.235818
236.615524,47,321.567455
308.891793,57,322.204487
98.058958,20,322.402998
276.826418,51,322.885909
144.894278,30,323.16775
172.226664,33,323.483131
215.699097,43,323.825191
297.064118,62,324.263566
205.708541,44,324.562506
270.613676,54,324.976079
286.900275,56,325.472011
269.635361,51,325.875843
185.490173,35,326.11331
356.925365,68,326.641882
210.340912,40,326.93055
227.198062,44,327.268042
145.460178,30,327.464997
283.857784,57,327.96251
237.082806,48,328.288169
330.505807,64,328.767797
290.849636,57,329.149392
232.95693,49,329.558065
248.124073,48,330.020204
164.850476,31,330.262765
229.879115,47,330.628997
290.778323,54,331.044229
305.566756,56,331.556331
402.970071,78,332.12059
242.308318,50,332.488072
325.159724,62,332.969813
278.304981,53,333.468347
258.288206,49,333.961905
270.7939,52,334.498512
283.501312,56,335.130836
190.439209,39,335.479986
156.739582,30,335.719066
228.207923,49,336.118951
263.288672,49,336.482992
272.543412,54,336.799647
206.53909,42,337.079233
208.323125,38,337.325611
210.877429,44,337.660733
358.683045,67,341.95043
232.748156,48,342.46684
212.65903,45,342.882083
273.601015,54,343.456259
225.05199,47,343.810755
185.009813,37,344.093456
187.354956,36,344.407502
496.913038,87,344.980776
244.783232,50,345.300244
270.938771,52,345.659401
365.596788,75,346.233546
538.286642,106,346.995699
365.01285,68,347.449848
222.086667,50,347.825976
141.005906,30,348.037771
337.500927,64,348.616204
159.722465,32,348.85887
300.549844,57,349.283686
280.925825,53,349.733438
343.774743,65,350.195348
206.270959,42,350.531921
294.09883,61,350.911629
187.00074,38,351.121379
264.68963,52,351.522443
362.139427,70,352.119371
98.147264,20,352.271374
324.201609,65,352.823713
317.82987,64,353.407105
198.244053,39,353.734255
254.873968,50,354.16042
211.397144,43,354.533413
299.861523,56,355.24476
159.181945,34,355.549475
107.042186,22,355.76896
289.890336,57,356.281988
341.542167,64,356.65791
306.470003,61,357.018677
186.820633,39,357.25659
172.28835,33,357.456579
233.412769,52,361.592597
299.063175,60,362.064996
279.442471,59,362.596097
258.356547,50,363.01341
233.50006,44,363.319428
282.120811,55,363.862278
260.706021,50,364.270128
436.488457,85,365.118351
207.582373,41,365.456695
494.388725,89,366.114628
312.877486,65,366.567571
312.683135,73,367.080238
330.463221,61,367.496098
198.514851,38,367.760355
253.62636,47,368.063563
189.536453,37,368.344238
104.586027,21,368.499442
292.638473,59,368.946154
249.165699,49,369.341877
