approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.0071877763,0.3866455,50.06,252.01034145999998,0.8087694644927979,407,16,23.94153,-0.034434013,32768,316.6558749675751,131072,0.10010824
0.007605727,0.3954712,51.18,259.93578799,0.8395085483789444,402,17,23.925714,-0.035451308,34816,337.0338366031647,139264,0.07664632
0.00784271,0.40755615,51.99,263.60665457999994,0.838517889380455,411,18,23.904266,-0.03519478,36864,356.93150210380554,147456,0.07984085
0.007649835,0.4052368,55.98,282.13533685,0.8619455397129059,432,19,23.88081,-0.035753198,38912,375.8710548877716,155648,0.06526529
0.008066725,0.40948486,56.04,284.35015451000004,0.8694528192281723,395,20,23.862164,-0.03575941,40960,396.6088376045227,163840,0.06249874
0.0077720224,0.4069458,62.91,318.56041272,0.885421596467495,414,21,23.841227,-0.034466088,43008,416.3775954246521,172032,0.053914167
0.0077832313,0.40336913,62.42,317.62731397,0.892450824379921,393,22,23.82292,-0.034254223,45056,437.22277641296387,180224,0.05094322
0.007899801,0.40594482,61.96,312.78081419000006,0.9032950848340988,414,23,23.800621,-0.03573277,47104,457.0102393627167,188416,0.043790624
0.008039341,0.41207275,62.86,322.58155089,0.9047023206949234,403,24,23.765541,-0.03465975,49152,477.3254396915436,196608,0.04205736
0.008307941,0.4227295,65.83,337.5249195800001,0.9111508056521416,408,25,23.761463,-0.035166323,51200,497.36058950424194,204800,0.03907128
0.008376038,0.42263183,66.58,341.14736302,0.9212175011634827,445,26,23.731346,-0.03450316,53248,515.7315673828125,212992,0.03418268
0.008050063,0.41202393,65.36,338.57453785999996,0.9253114312887192,415,27,23.703405,-0.034914203,55296,535.4296674728394,221184,0.031409763
0.008363951,0.41617432,66.66,340.45745308000005,0.9273765906691551,393,28,23.685633,-0.035221547,57344,556.2680912017822,229376,0.03174496
0.007812953,0.40745848,66.24,340.55189144999997,0.9173872768878937,455,29,23.662647,-0.033922736,59392,574.2506084442139,237568,0.03476294
0.008061914,0.41114503,66.54,342.97427026000014,0.9268686026334763,409,30,23.655384,-0.034092225,61440,594.2681410312653,245760,0.03084805
0.00796852,0.4096802,68.94,357.2733471299999,0.9326652213931084,405,31,23.641768,-0.034470905,63488,614.4826457500458,253952,0.026633194
0.008542879,0.425,69.97,365.52379602,0.9288106188178062,429,32,23.6298,-0.035008915,65536,633.5399386882782,262144,0.028949048
0.008326368,0.41429442,70.43,363.40963522,0.9328554794192314,415,33,23.615658,-0.03497351,67584,653.2789375782013,270336,0.02651068
0.008555768,0.42098388,71.98,372.98669110000003,0.9361711144447327,442,34,23.633144,-0.035230838,69632,671.8101880550385,278528,0.024757793
0.009273721,0.4359131,71.01,367.05692636,0.9370678067207336,442,35,23.632444,-0.035443965,71680,690.3357577323914,286720,0.023631308
0.009020744,0.43291014,72.57,373.8383076899999,0.9300275817513466,454,36,23.616398,-0.03511647,73728,708.3531668186188,294912,0.026252788
0.008842384,0.42924803,74.65,385.96780061000004,0.9328531622886658,435,37,23.612835,-0.035826612,75776,727.1619713306427,303104,0.025454894
0.008780654,0.42385253,73.18,379.18299528999995,0.9404361434280872,418,38,23.593334,-0.034826636,77824,746.7388625144958,311296,0.02294156
0.009169947,0.42943114,75.41,384.56230037,0.9365822821855545,426,39,23.57662,-0.034385286,79872,765.941163778305,319488,0.023579456
0.008848978,0.42972413,74.81,385.4146978200001,0.9425401724874973,431,40,23.57655,-0.033920094,81920,784.9175117015839,327680,0.021391219
0.008894358,0.4349243,76.49,393.95764154999995,0.9448081068694592,402,41,23.564398,-0.035375763,83968,805.2722368240356,335872,0.019693162
0.008981442,0.4333374,74.18,384.64401881000003,0.9486551694571972,438,42,23.565426,-0.034782436,86016,823.9454126358032,344064,0.018124131
0.009237269,0.43814698,77.36,399.5334419899999,0.9380274005234241,407,43,23.550892,-0.03544622,88064,844.0306360721588,352256,0.022777691
0.009340389,0.44227296,77.97,407.6382424100001,0.942750234156847,443,44,23.537506,-0.03549757,90112,862.506528377533,360448,0.020629806
0.0094512105,0.44174805,76.53,402.25117208999995,0.9494681432843208,451,45,23.525204,-0.035442717,92160,880.6603183746338,368640,0.017853705
0.009546926,0.44034424,76.05,390.91788990000003,0.9414534829556942,436,46,23.506659,-0.03419103,94208,899.4151921272278,376832,0.021496348
0.009715543,0.44504395,76.65,392.22094855999995,0.9342916533350945,415,47,23.482033,-0.03504289,96256,919.1412999629974,385024,0.024053387
0.009592509,0.44840088,78.74,406.77659396,0.9508024863898754,435,48,23.454407,-0.035098948,98304,937.941089630127,393216,0.016922835
0.010348447,0.46191406,78.24,405.11430545,0.9429132863879204,429,49,23.437742,-0.035915058,100352,957.0104780197144,401408,0.02021828
0.01008141,0.45236817,81.63,421.47931974,0.9415715076029301,406,50,23.417223,-0.03624407,102400,977.1671245098114,409600,0.020643007
0.0097370315,0.4434204,81.05,421.63630675,0.9544533528387547,391,51,23.396122,-0.03559956,104448,998.0858108997345,417792,0.015469144
0.009887281,0.4489624,80.48,414.6872411700001,0.9456103295087814,416,52,23.369171,-0.035240237,106496,1017.7548792362213,425984,0.018672395
0.010088168,0.4524414,80.16,413.37895098,0.9449633248150349,413,53,23.359642,-0.034918208,108544,1037.5844643115997,434176,0.019548692
0.01024055,0.45837402,81.25,420.424082,0.9518657103180885,401,54,23.35592,-0.034950357,110592,1058.0025169849396,442368,0.017578345
0.009874911,0.45407715,80.93,415.63674983,0.9443037621676922,408,55,23.32815,-0.035412423,112640,1078.0605645179749,450560,0.019802157
0.010404261,0.46343994,86.18,444.14382673,0.9490400291979313,394,56,23.321203,-0.03556991,114688,1098.8386256694794,458752,0.017707318
0.010058766,0.46168214,82.89,427.41835474,0.9466947950422764,408,57,23.31548,-0.035542138,116736,1118.9128127098083,466944,0.018826906
0.010366111,0.45806885,86.07,444.85399671,0.9435988739132881,409,58,23.300083,-0.03473458,118784,1138.9160187244415,475136,0.020272005
0.010207882,0.45648193,85.83,443.02881755999994,0.943540345877409,374,59,23.278069,-0.035085984,120832,1160.7943222522736,483328,0.02142585
0.010483363,0.4613037,83.52,430.92970708,0.9385533146560192,411,60,23.271336,-0.035139773,122880,1180.7129409313202,491520,0.022235371
0.011147502,0.47247314,83.58,434.41559711,0.9417815878987312,390,61,23.24583,-0.03679107,124928,1201.6953942775726,499712,0.020040777
0.010150172,0.46015626,83.81,435.83761365000004,0.9473474994301796,332,62,23.22567,-0.035829954,126976,1226.2972812652588,507904,0.018952407
0.0106982775,0.46048585,85.1,436.82834930999996,0.9443128295242786,385,63,23.23112,-0.0352698,129024,1247.5270166397095,516096,0.018870842
0.010844389,0.46914062,88.63,457.73505638,0.9415649957954884,408,64,23.22499,-0.036329783,131072,1267.5647876262665,524288,0.02060829
0.0113141555,0.47731933,87.16,446.94984031,0.9519953019917011,422,65,23.219906,-0.036288932,133120,1286.9433398246765,532480,0.016212357
0.010437323,0.465625,82.21,426.7085988399999,0.9569189064204693,418,66,23.213676,-0.036665156,135168,1306.5047357082367,540672,0.01428736
0.011323792,0.47783202,86.26,446.97181856000003,0.9512017257511616,450,67,23.194042,-0.036321137,137216,1324.679104089737,548864,0.015406437
0.011179933,0.47315675,84.89,438.8196244400001,0.9465528950095177,423,68,23.156603,-0.035283558,139264,1344.0222535133362,557056,0.01786704
0.010933811,0.46989745,86.74,447.81200937,0.949378777295351,446,69,23.137257,-0.035000995,141312,1362.3833997249603,565248,0.017276209
0.011627102,0.48570555,87.77,456.56844302999997,0.942218229174614,434,70,23.132666,-0.03687705,143360,1381.251378774643,573440,0.019809473
0.011109086,0.4750244,91.08,473.87117488999996,0.9465417303144932,401,71,23.1132,-0.036033418,145408,1401.6541454792023,581632,0.017848063
0.011583182,0.4797241,86.78,453.85053096,0.9573593698441982,418,72,23.07978,-0.03612544,147456,1421.2229380607605,589824,0.014075346
0.011615335,0.48449707,88.71,464.0536697,0.9506683051586151,404,73,23.067104,-0.03635192,149504,1441.4564623832703,598016,0.01669656
0.011778781,0.48760986,89.34,462.48355128000003,0.9526698775589466,425,74,23.047552,-0.037677377,151552,1460.7296857833862,606208,0.016248958
0.011676362,0.48496094,90.93,470.55705774999996,0.9543469324707985,443,75,23.039303,-0.036547728,153600,1479.2047641277313,614400,0.015474926
0.0115880035,0.47939453,87.3,447.55767147000006,0.95530791208148,407,76,23.017153,-0.036114503,155648,1499.2924485206604,622592,0.01488369
0.01131575,0.4764038,92.23,474.34687593,0.9547159634530544,434,77,23.01469,-0.036019083,157696,1518.1670725345612,630784,0.014912063
0.011870105,0.4808716,90.89,468.82401362,0.9495138190686703,426,78,23.017189,-0.035764262,159744,1537.3694343566895,638976,0.016970554
0.011449456,0.48078614,92.92,484.2013997700001,0.942178525030613,428,79,22.99105,-0.03694902,161792,1556.4704291820526,647168,0.018984016
0.011779192,0.4857544,93.03,487.59452749999997,0.9531688205897808,420,80,22.967937,-0.036681045,163840,1575.947983264923,655360,0.015330468
0.011923118,0.4873413,93.66,486.08813927000006,0.9487406276166439,409,81,22.961107,-0.03691747,165888,1595.9700746536255,663552,0.016460136
0.012528275,0.49831542,96.24,502.4882611200001,0.9517488479614258,433,82,22.957119,-0.03708888,167936,1614.8800585269928,671744,0.016143426
0.012642011,0.49533692,91.93,475.65583799000007,0.9488952644169331,452,83,22.950516,-0.035402503,169984,1632.9893419742584,679936,0.01770952
0.012270651,0.49520263,94.95,494.3068161999999,0.9498681798577309,429,84,22.92785,-0.035882596,172032,1652.0839943885803,688128,0.016776863
0.012942463,0.5040283,94.91,489.21792843000003,0.9472076669335365,447,85,22.91908,-0.036670063,174080,1670.396333694458,696320,0.018159067
0.0128707765,0.49995118,90.04,464.56997945,0.9511723406612873,461,86,22.90967,-0.036874298,176128,1688.1512880325317,704512,0.016203618
0.012226194,0.4918701,93.52,486.48910647,0.9464810751378536,416,87,22.896488,-0.035748444,178176,1707.800136089325,712704,0.018325867
0.01350555,0.5103882,97.41,496.9590994099999,0.9447800926864147,434,88,22.87003,-0.037470046,180224,1726.6590690612793,720896,0.019676913
0.013533275,0.5071289,100.95,521.9904105199998,0.9492467977106571,422,89,22.839956,-0.037460525,182272,1746.0481913089752,729088,0.016973369
0.012980424,0.5020264,92.57,481.90742084,0.9531854391098022,447,90,22.822641,-0.03592194,184320,1764.3531670570374,737280,0.015833896
0.0127307195,0.50074464,92.32,477.33978254999994,0.9537783488631248,444,91,22.809519,-0.036861394,186368,1782.7860476970673,745472,0.01553407
0.012172024,0.48933107,96.91,501.11267584000007,0.9533962979912758,452,92,22.799183,-0.03689164,188416,1800.9057207107544,753664,0.01556846
0.012589922,0.50147706,98.91,517.91051749,0.9558350928127766,402,93,22.79553,-0.03731156,190464,1821.2624266147614,761856,0.014767377
0.012801604,0.50733644,95.53,498.48559455000003,0.9546532183885574,417,94,22.780428,-0.037749525,192512,1840.870106458664,770048,0.015131397
0.012861302,0.49935302,91.69,475.31150848,0.9493410959839821,431,95,22.776793,-0.036221616,194560,1859.8493592739105,778240,0.016893115
0.0134133445,0.50820315,98.56,511.68543534,0.9418451562523842,413,96,22.768915,-0.03627781,196608,1879.639496564865,786432,0.019518679
0.013195698,0.50892335,97.21,510.3559735299999,0.9549245536327362,414,97,22.75418,-0.036264133,198656,1899.4219162464142,794624,0.015443368
0.013523129,0.5152954,98.43,510.27147560000003,0.9549296833574772,417,98,22.742119,-0.037931122,200704,1919.0519137382507,802816,0.015164067
0.013562326,0.5110718,99.59,515.91597241,0.9533684365451336,419,99,22.733898,-0.03763338,202752,1938.5692105293274,811008,0.015431126
0.013239803,0.5078491,96.46,498.12552350000004,0.9535679332911968,436,100,22.709755,-0.03698851,204800,1957.323001384735,819200,0.015333109
0.013560784,0.504248,99.74,515.0708560099999,0.9581136368215084,405,101,22.68624,-0.036787592,206848,1977.5073537826538,827392,0.014000751
0.013499407,0.50914305,98.3,511.00556194999996,0.9535439163446426,455,102,22.676128,-0.03660134,208896,1995.485857963562,835584,0.015017209
0.014354284,0.5166626,99.84,520.38129884,0.9546003565192223,428,103,22.654963,-0.03818542,210944,2014.6145236492157,843776,0.01475632
0.013200961,0.5041382,98.85,517.82987462,0.950523141771555,452,104,22.659872,-0.03690475,212992,2032.7264277935028,851968,0.016958036
0.013740542,0.50968015,97.64,509.95024757,0.9525235183537006,397,105,22.642004,-0.03653098,215040,2053.3498945236206,860160,0.016389776
0.014205423,0.514917,97.5,508.96834393000006,0.9457996152341366,447,106,22.624012,-0.036251612,217088,2071.651048183441,868352,0.018899195
0.014232172,0.52102053,98.79,513.8646313699999,0.953167300671339,432,107,22.616024,-0.03750786,219136,2090.5959136486053,876544,0.016095256
0.013950184,0.51832277,97.64,504.18612751999996,0.9553902707993984,452,108,22.605919,-0.037151042,221184,2108.7064456939697,884736,0.015545155
0.014105882,0.5210937,99.72,515.45643359,0.9519043006002903,441,109,22.590742,-0.037679546,223232,2127.2513151168823,892928,0.016374577
0.014661707,0.5243286,103.83,540.7565501700001,0.9498949311673641,440,110,22.566536,-0.03718469,225280,2145.8310840129852,901120,0.017064929
0.014012426,0.5116943,101.74,527.81954576,0.955280426889658,438,111,22.54832,-0.03583663,227328,2164.5219163894653,909312,0.014714764
0.014119746,0.51053464,99.79,519.29858859,0.9575819186866283,426,112,22.537739,-0.036392435,229376,2183.7205324172974,917504,0.014411104
0.014298677,0.5197998,102.33,538.5039110499999,0.956553477793932,449,113,22.51715,-0.03643707,231424,2201.942158460617,925696,0.014490585
0.014782742,0.523523,96.73,503.98319733999995,0.9550123065710068,404,114,22.502827,-0.037436984,233472,2222.1804296970367,933888,0.015866132
0.014387113,0.52043456,104.03,540.6402954400002,0.9490160308778286,416,115,22.470459,-0.037406888,235520,2241.855235338211,942080,0.016638014
0.015267439,0.5349121,100.68,522.8708970399999,0.9522877931594849,433,116,22.456724,-0.038050696,237568,2260.7585911750793,950272,0.015581692
0.014783469,0.5261963,106.51,559.13285954,0.9595014899969101,420,117,22.44206,-0.03863628,239616,2280.226467847824,958464,0.012748003
0.014694726,0.5270752,107.51,561.1510361400001,0.9546806626021862,435,118,22.41552,-0.037826627,241664,2299.019300222397,966656,0.014862135
0.014351627,0.52318114,108.88,571.7888883100001,0.9570786133408546,438,119,22.40578,-0.03762543,243712,2317.718210697174,974848,0.014217729
0.014574151,0.5244385,98.09,513.49172399,0.9554048851132393,428,120,22.379059,-0.03680571,245760,2336.851751089096,983040,0.01608983
0.01474223,0.5162476,100.82,527.55898298,0.9559527412056923,422,121,22.355968,-0.03696354,247808,2356.2210264205933,991232,0.014766982
0.014444919,0.5215088,100.79,525.18593625,0.9568991139531136,410,122,22.33823,-0.038104877,249856,2376.1954650878906,999424,0.014536463
0.015458333,0.5348877,105.56,547.2580584,0.9508154056966305,425,123,22.317085,-0.03732937,251904,2395.470015525818,1007616,0.01701932
0.015990112,0.53570557,105.82,558.7279337699999,0.9524480402469635,426,124,22.260462,-0.03852059,253952,2414.6575202941895,1015808,0.015565281
0.0154650835,0.5414063,105.71,555.9729847499999,0.9510550312697887,408,125,22.2339,-0.038341306,256000,2434.7021312713623,1024000,0.016381342
0.015263284,0.53063965,105.66,550.80999665,0.9551446847617626,433,126,22.211771,-0.037478317,258048,2453.618110895157,1032192,0.014592858
0.015815942,0.53619385,107.94,562.28532711,0.94684948772192,424,127,22.188839,-0.037043933,260096,2472.918382167816,1040384,0.018548373
0.0152149,0.5276001,110.62,576.760118,0.9556842893362045,422,128,22.172163,-0.038011238,262144,2492.3145232200623,1048576,0.01513081
0.015032466,0.5248535,109.57,569.35632025,0.9532098956406116,433,129,22.15345,-0.036821984,264192,2511.228271484375,1056768,0.01617535
0.01571756,0.531958,104.19,549.5602693699999,0.9551803655922413,435,130,22.136093,-0.03699503,266240,2530.0315959453583,1064960,0.016056154
0.01509015,0.5293213,106.09,554.3533212599999,0.957525659352541,419,131,22.130566,-0.03810786,268288,2549.5533397197723,1073152,0.013993062
0.01614168,0.53533936,108.12,568.62124013,0.9509875662624836,429,132,22.109362,-0.037123166,270336,2568.6279339790344,1081344,0.016808437
0.015585236,0.5335571,108.08,567.9540354699999,0.9548357129096985,411,133,22.087223,-0.037024513,272384,2588.5603308677673,1089536,0.016177416
0.01651033,0.5450317,108.01,572.8440444299999,0.9471782594919205,435,134,22.091219,-0.03715933,274432,2607.367115497589,1097728,0.018374113
0.01560629,0.53371584,105.22,556.0205135199999,0.9522511437535286,418,135,22.06284,-0.03648541,276480,2626.946811437607,1105920,0.01693246
0.015884932,0.5369751,113.32,587.40286453,0.9553978107869625,435,136,22.046398,-0.037488755,278528,2645.7468354701996,1114112,0.015925262
0.015835052,0.53360593,115.27,608.0910756999999,0.9523629061877728,429,137,22.036802,-0.03695006,280576,2664.8164343833923,1122304,0.01657394
0.016424391,0.54085696,113.98,606.2436484,0.953755896538496,426,138,22.020853,-0.03768914,282624,2684.0459892749786,1130496,0.016839575
0.017253004,0.5481445,112.08,600.28214298,0.9573879912495613,429,139,22.01182,-0.03863097,284672,2703.123197078705,1138688,0.014369696
0.0163702,0.539978,115.16,608.1555650900001,0.9596847854554653,444,140,21.987192,-0.0373978,286720,2721.567502260208,1146880,0.0137992855
0.016226774,0.53999025,116.91,616.94294943,0.9599300511181355,423,141,21.984999,-0.037623577,288768,2740.921340942383,1155072,0.013698233
0.016243694,0.5370728,116.68,612.24953794,0.9541865959763527,454,142,21.960865,-0.037452362,290816,2758.937216758728,1163264,0.016032543
0.016605198,0.5464233,118.82,617.2309322699999,0.9564584456384182,432,143,21.959263,-0.038621522,292864,2777.869975566864,1171456,0.0146097485
0.01731139,0.5517578,116.42,609.61851673,0.954529907554388,423,144,21.948467,-0.03788097,294912,2797.217748641968,1179648,0.016019586
0.016484037,0.54196775,108.44,578.66099626,0.9556604586541653,406,145,21.935978,-0.03740963,296960,2817.3737556934357,1187840,0.015331206
0.017114678,0.5549927,109.94,583.47710049,0.9519860036671162,429,146,21.928616,-0.037562408,299008,2836.434741258621,1196032,0.016806513
0.017579656,0.5543579,117.26,615.02734174,0.9550739638507366,440,147,21.920675,-0.038212135,301056,2855.0408177375793,1204224,0.015266326
0.016370079,0.54002684,119.82,630.99334315,0.9466373957693577,438,148,21.912525,-0.037087966,303104,2873.73766040802,1212416,0.018977914
0.016905803,0.5418335,117.57,629.47366783,0.9499535411596298,429,149,21.897472,-0.03785814,305152,2892.7992358207703,1220608,0.017920513
0.01782753,0.5532471,122.12,643.07790069,0.9436303451657295,411,150,21.885841,-0.03732144,307200,2912.730832338333,1228800,0.02017664
0.01659393,0.5453125,122.9,644.2962771599999,0.9557377099990845,391,151,21.86336,-0.037460964,309248,2933.675003528595,1236992,0.01621126
0.017724516,0.5534668,121.8,647.2740606200001,0.9526057802140713,429,152,21.834099,-0.037713625,311296,2952.7440509796143,1245184,0.01754282
0.018308375,0.55167234,117.04,618.0371647100002,0.9571549221873283,421,153,21.808455,-0.038021274,313344,2972.182865381241,1253376,0.016047541
0.018227454,0.5562744,118.34,630.7385272600001,0.9540341906249523,403,154,21.802341,-0.0382931,315392,2992.507536172867,1261568,0.017156055
0.018110173,0.553833,118.92,627.08352568,0.9538868367671967,424,155,21.794842,-0.03744518,317440,3011.792046546936,1269760,0.017138625
0.018089931,0.56278074,116.13,610.3719586599999,0.9562966413795948,420,156,21.779228,-0.038852192,319488,3031.286630630493,1277952,0.015306485
0.018043527,0.5565308,119.2,634.1309346200001,0.9543019533157349,425,157,21.755974,-0.038232878,321536,3050.5338509082794,1286144,0.015442555
0.018886257,0.56240237,121.57,640.4664303999999,0.951716236770153,407,158,21.729824,-0.037671164,323584,3070.6200737953186,1294336,0.017157815
0.018288273,0.5595459,122.91,649.47899947,0.9553116373717785,442,159,21.699812,-0.03778947,325632,3089.124091863632,1302528,0.015687618
0.017854936,0.5587158,118.3,626.73305739,0.9571712575852871,425,160,21.68159,-0.03718514,327680,3108.3612716197968,1310720,0.016035158
0.018892204,0.55977786,120.18,636.57718213,0.9561094045639038,427,161,21.658712,-0.03770586,329728,3127.5096333026886,1318912,0.01570138
0.017693233,0.55543214,124.17,657.5417082600001,0.9534641951322556,450,162,21.643902,-0.03734055,331776,3145.6934814453125,1327104,0.017054886
0.01784627,0.5555298,122.59,645.68820756,0.9525290094316006,411,163,21.618258,-0.037751786,333824,3165.625355243683,1335296,0.016856618
0.017610403,0.5504395,124.11,660.0808062799999,0.9501820243895054,398,164,21.601147,-0.03713996,335872,3186.2026245594025,1343488,0.017526526
0.017498344,0.555896,121.18,642.32194608,0.9566560089588165,411,165,21.58112,-0.037962373,337920,3206.1107289791107,1351680,0.016773243
0.01935507,0.567334,123.69,657.42283533,0.94749990478158,422,166,21.547081,-0.037003938,339968,3225.4817929267883,1359872,0.018574573
0.017428264,0.5523071,124.67,657.7924099799999,0.9528735540807247,415,167,21.518055,-0.037024926,342016,3245.212452173233,1368064,0.017570864
0.01821299,0.5577881,118.86,640.7724980400001,0.9539343491196632,459,168,21.489563,-0.037368286,344064,3263.0502717494965,1376256,0.016022172
0.018636992,0.5640259,122.35,664.3901261400001,0.9545874446630478,435,169,21.461628,-0.037927415,346112,3281.851260662079,1384448,0.016036002
0.018448807,0.5571289,122.62,663.5514943599999,0.9557030685245991,414,170,21.452452,-0.037699617,348160,3301.6125638484955,1392640,0.016213024
0.017701477,0.55881345,126.8,679.7592524799999,0.9558688215911388,401,171,21.424889,-0.03698096,350208,3322.0325174331665,1400832,0.015868355
0.019279078,0.56287843,123.49,652.2823463300001,0.949470404535532,402,172,21.3974,-0.03755141,352256,3342.380736351013,1409024,0.019409746
0.018903254,0.5627686,128.71,683.2832300199999,0.9565907530486584,409,173,21.363144,-0.038214758,354304,3362.3717424869537,1417216,0.014491061
0.019038241,0.56655276,126.42,680.97003356,0.9594844728708267,412,174,21.326637,-0.038780663,356352,3382.226320505142,1425408,0.0142926825
0.019488102,0.5720215,128.8,687.6356375599999,0.9549803882837296,429,175,21.30772,-0.037325025,358400,3401.3027498722076,1433600,0.015573313
0.018994216,0.5666992,130.02,699.27525121,0.9537661708891392,463,176,21.298561,-0.03813825,360448,3418.983341693878,1441792,0.015966706
0.018968135,0.5642212,132.66,715.3710093999999,0.9529057405889034,449,177,21.277403,-0.03656855,362496,3437.2125568389893,1449984,0.016958259
0.01886331,0.56730956,127.52,684.85799318,0.9500394910573959,433,178,21.23634,-0.03718204,364544,3456.0995523929596,1458176,0.017666515
0.019632172,0.5753418,122.8,662.07131672,0.9581890627741814,418,179,21.203524,-0.038327783,366592,3475.6641755104065,1466368,0.015027799
0.019613728,0.57388914,122.46,654.24917268,0.9598238691687584,446,180,21.170101,-0.03876879,368640,3494.0055482387543,1474560,0.014173644
0.02047081,0.56953126,130.57,706.8433562499999,0.9552473612129688,404,181,21.138596,-0.038084585,370688,3514.248230457306,1482752,0.015392626
0.018347684,0.5582886,130.7,703.65206893,0.9589027017354965,435,182,21.12281,-0.036560453,372736,3533.0592193603516,1490944,0.014749093
0.020230636,0.57873535,129.91,694.98721388,0.9594532065093517,428,183,21.087633,-0.03845412,374784,3552.165942430496,1499136,0.014895903
0.020888451,0.5802368,127.94,687.3087436100001,0.9539093151688576,426,184,21.083637,-0.03683562,376832,3571.3708398342133,1507328,0.016397465
0.021085259,0.57692873,128.52,697.9398287800001,0.9489454291760921,457,185,21.066729,-0.037457578,378880,3589.295993566513,1515520,0.018075783
0.019065201,0.56640625,128.7,695.70833996,0.9557377696037292,448,186,21.06107,-0.037133418,380928,3607.5817925930023,1523712,0.016494203
0.0202289,0.5763916,131.69,710.1149673600002,0.9549894779920578,430,187,21.027473,-0.038139302,382976,3626.6064014434814,1531904,0.01610439
0.020280067,0.5721191,131.98,705.5949329799998,0.9493403658270836,414,188,21.003416,-0.038224593,385024,3646.347822666168,1540096,0.016698338
0.02022292,0.5763794,130.81,706.5343180299999,0.9517849460244179,420,189,20.993555,-0.037472546,387072,3665.839924812317,1548288,0.017342787
0.021345671,0.57858884,130.02,699.5857756899999,0.9565200954675674,421,190,20.978401,-0.038154826,389120,3685.2846422195435,1556480,0.0153350085
0.021492705,0.58427733,135.42,733.15332857,0.9578070230782032,415,191,20.950142,-0.03875294,391168,3704.9953196048737,1564672,0.014765886
0.018771956,0.5630005,137.25,736.33224266,0.9530160017311573,416,192,20.940588,-0.03615003,393216,3724.6708340644836,1572864,0.018102136
0.018995196,0.56798095,131.84,715.4111547000002,0.9565794356167316,421,193,20.916403,-0.035820182,395264,3744.1138877868652,1581056,0.016448084
0.02093098,0.58085936,130.82,704.5983060499999,0.9510688185691833,441,194,20.901007,-0.036994316,397312,3762.6632554531097,1589248,0.01901131
0.021490822,0.5846802,136.08,735.8619263500001,0.9514964036643505,435,195,20.87962,-0.037760846,399360,3781.4957213401794,1597440,0.017209705
0.02060176,0.5798584,143.21,778.1203210999998,0.9574732854962349,435,196,20.869095,-0.038146786,401408,3800.3091473579407,1605632,0.01488482
0.02103712,0.5780395,134.07,736.3356718,0.9536652006208897,421,197,20.85667,-0.03743946,403456,3819.7293951511383,1613824,0.016365802
0.022815978,0.59261477,129.46,707.57174267,0.9513091892004013,407,198,20.824068,-0.03896793,405504,3839.8450651168823,1622016,0.017284434
0.021262756,0.5796875,139.27,761.7812468099999,0.9578192681074142,404,199,20.82106,-0.036864877,407552,3860.083192586899,1630208,0.01500524
0.021532986,0.57752687,135.27,741.3112426399998,0.9487674348056316,389,200,20.80776,-0.037249528,409600,3881.1057558059692,1638400,0.018491939
