# {"t_start": 1591841163.7437487, "env_id": "Humanoid-v2"} 
r,l,t
86.605624,18,89.364946
86.569063,18,89.505651
76.876492,16,89.643011
125.437509,25,89.864895
114.963393,24,90.061761
107.559678,21,90.236706
109.989316,22,90.45521
128.161756,27,90.705016
102.410411,21,90.924559
101.146249,21,91.0989
112.680895,24,91.305357
150.586253,31,91.563928
105.435672,21,91.718087
109.618883,22,91.882003
96.809066,20,92.03205
130.045916,26,92.223463
143.880019,28,92.403795
133.442637,26,92.575488
120.356597,25,92.746668
94.414028,19,92.879132
133.801975,26,93.113658
124.070553,25,93.385272
109.941103,22,93.564246
92.295175,19,93.709498
109.841061,22,93.896258
159.286027,33,94.15624
136.268691,28,94.386289
133.249406,29,94.616878
81.414581,17,94.761464
94.274494,19,94.881225
76.308518,16,94.980354
149.623653,30,95.231355
129.612709,26,95.39964
192.557358,38,95.757971
168.366775,33,96.035236
180.678425,35,96.322436
92.097038,19,96.455713
81.017625,17,96.571795
165.154563,33,96.769359
147.723072,29,96.936146
227.259823,45,97.215787
86.246491,18,97.325778
123.6851,25,97.475631
100.087179,21,97.594091
130.710676,27,97.786015
81.293974,17,97.905484
133.619302,27,98.115259
118.011401,23,98.277614
104.875735,22,98.451497
113.607613,25,98.613793
104.490388,21,98.761186
81.128661,17,98.868197
88.882461,19,99.072281
86.893447,18,99.324917
105.581503,21,99.469266
93.621285,19,99.59448
186.872056,35,99.798718
158.994044,33,102.637038
143.218436,29,102.830097
263.885356,56,103.169723
166.87614,34,103.366441
163.864649,33,103.594887
176.83638,34,103.82861
173.189896,35,104.090624
92.793858,19,104.276407
156.144894,31,104.510502
81.540345,17,104.647742
76.645973,16,104.761943
252.686437,52,105.163263
81.315102,17,105.302483
136.822108,29,105.555687
118.777166,24,105.752769
154.20292,31,105.962158
81.645256,17,106.073273
102.705174,21,106.280287
195.064839,41,106.565737
76.438543,16,106.670825
104.558226,21,106.816908
76.637372,16,106.923072
127.557188,27,107.12669
110.820023,22,107.2883
107.967071,22,107.446241
255.719001,52,107.886288
113.087097,23,108.049921
161.497152,33,108.361639
119.876581,26,108.595237
103.914658,21,108.748614
81.251536,17,108.85882
81.984224,17,109.000621
98.045229,20,109.168613
153.749525,32,109.387302
123.97166,24,109.556249
82.623505,17,109.680214
169.80243,34,109.925447
86.502113,18,110.035127
170.727419,34,110.236861
183.294187,38,110.526677
140.682169,29,110.754606
158.910437,34,111.056653
129.508823,26,111.251951
76.560165,16,111.355497
127.002082,25,111.546962
86.178477,18,111.721429
211.942195,44,112.106346
139.178655,30,112.298
86.946428,18,112.403355
98.59271,20,112.521107
239.235902,47,112.805755
81.279355,17,112.905935
145.111389,27,113.084661
88.518406,18,113.2241
113.293146,23,113.411499
103.244339,21,113.561122
155.689652,32,113.786803
194.239262,41,114.042299
81.211172,17,114.149534
115.179946,23,114.314085
170.113052,37,114.566659
199.611114,43,115.012118
86.228801,18,115.183163
120.968666,25,115.360015
124.847981,25,115.59152
163.984526,32,115.798719
184.888478,38,116.098329
147.142523,30,116.322072
199.821133,40,116.59714
169.574321,37,116.834946
138.545819,28,117.043586
139.068058,28,117.293051
97.451517,20,117.479672
76.552407,16,117.62357
81.033455,17,121.821214
198.942898,41,122.163488
144.826944,30,122.388531
162.390891,33,122.601852
120.503326,25,122.774414
171.259916,33,123.157379
148.502627,29,123.450823
111.965359,24,123.601633
135.793805,27,123.768364
100.410061,22,123.908224
123.494451,27,124.096482
81.275156,17,124.28519
139.661024,29,124.535481
153.043746,30,124.819259
116.896552,23,124.985055
147.799664,29,125.237015
129.995721,28,125.436995
189.524557,39,125.741461
86.955321,18,125.874747
159.740253,33,126.104287
118.062912,24,126.2831
122.293451,25,126.510516
86.118494,18,126.662616
81.220354,17,126.775326
141.934741,28,127.005894
225.785797,45,127.315983
124.700747,26,127.468022
86.540355,18,127.581743
86.524225,18,127.70136
168.502234,33,127.907371
155.468675,32,128.154259
159.094865,34,128.459906
76.590653,16,128.573193
88.203148,18,128.721381
102.071612,21,128.879992
204.826988,41,129.231577
153.407305,31,129.481807
120.190765,24,129.696516
82.408633,17,129.842476
96.638869,20,130.029128
137.028445,28,130.308542
131.512477,26,130.547739
126.398149,27,130.793146
152.180336,30,131.045707
81.347434,17,131.235392
104.733605,21,131.427054
99.807485,20,131.606451
111.942444,23,131.774416
95.892683,21,131.898897
138.369859,28,132.080953
137.384973,28,132.271815
111.632536,24,132.490888
102.64891,21,132.657659
129.239583,26,132.851632
112.684697,23,133.007904
87.816704,18,133.126134
132.113211,29,133.366983
120.649069,23,133.522796
258.510883,51,133.97483
215.569468,44,134.274947
114.462022,23,134.48202
133.320146,26,134.72311
168.164968,33,134.962151
177.6166,38,135.236958
170.461369,34,135.507815
81.462399,17,135.624031
150.560057,29,135.84191
123.315074,25,136.064434
150.300483,30,136.32925
99.909685,20,136.572074
190.143388,39,136.918879
93.574824,19,137.050619
76.590642,16,137.151397
147.5212,30,137.344653
97.482729,20,137.496958
162.126003,31,137.732144
111.715885,24,138.018267
177.066524,36,141.734906
167.246428,36,142.097721
116.211322,23,142.275971
173.888595,34,142.601912
145.301128,29,142.946321
190.260945,38,143.415816
81.572572,17,143.584353
147.32849,32,143.967139
112.269737,24,144.154796
205.091377,42,144.445233
108.884879,22,144.585768
159.345329,31,144.773996
157.315306,33,144.97385
134.737842,27,145.146895
142.044551,29,145.341309
216.56148,41,145.615719
86.082417,18,145.721473
191.833365,38,145.968646
145.58998,29,146.336844
114.793486,23,146.628058
176.718977,35,146.952385
243.950894,46,147.37553
105.970432,21,147.535083
81.280041,17,147.650738
249.686493,49,148.102628
162.763536,36,148.484445
113.052162,23,148.699981
152.344228,30,148.986616
135.064628,27,149.223038
166.892988,33,149.501652
141.740284,33,149.837481
103.147235,21,149.994238
116.599223,24,150.154459
151.485767,33,150.459406
227.752902,43,150.879934
152.331853,33,151.274942
175.959302,36,151.541968
112.088809,23,151.790729
196.20089,38,152.141875
82.180767,17,152.27701
166.948594,33,152.567854
93.974934,19,152.740918
132.959413,29,153.040943
144.517578,30,153.316176
140.56074,30,153.535172
158.349585,31,153.757893
144.797585,29,153.963468
149.018057,30,154.209727
150.8008,30,154.434929
81.647318,17,154.559172
100.901627,21,154.690386
97.163946,20,154.816027
185.548478,39,155.116023
86.730164,18,155.24495
148.465107,30,155.498892
171.649024,36,155.760979
87.727164,18,155.963951
86.450526,18,156.173235
126.110541,28,156.427453
217.778554,43,156.708239
140.552035,30,156.90448
106.171016,22,157.05505
150.391915,31,157.277562
196.039388,40,157.650736
84.677726,17,157.907765
162.82405,32,158.394877
132.632555,26,158.71578
194.712987,39,159.217749
87.883439,18,159.450693
228.504882,45,160.025029
134.234643,27,164.169843
157.641291,32,164.36025
197.305283,38,164.612346
174.90071,37,164.861593
244.922015,49,165.214109
188.279282,38,165.480023
149.884565,32,165.731098
81.188382,17,165.869631
191.171199,39,166.222929
105.337236,21,166.371277
126.005915,25,166.568943
161.566936,32,166.78176
444.188395,97,167.441044
134.842795,27,167.61238
86.752229,18,167.745329
211.828524,41,168.081741
104.833743,22,168.226738
129.940749,26,168.395106
180.19061,38,168.639163
97.413999,20,168.765165
136.710863,29,168.953408
221.850357,41,169.248083
124.833755,25,169.538914
195.444325,40,169.917843
159.307921,33,170.212448
106.528209,22,170.391081
141.120178,29,170.587712
92.898703,19,170.748126
98.743033,20,170.938111
169.41049,34,171.230074
124.733331,28,171.529832
93.993354,20,171.680502
86.254734,18,171.803715
81.726183,17,171.92193
175.299009,36,172.179192
125.406891,25,172.416478
132.820313,27,172.657776
138.217497,28,172.879397
244.846687,47,173.233289
186.49912,37,173.502288
142.34873,28,173.687567
90.988582,19,173.823231
199.181768,40,174.097349
184.141691,37,174.344816
146.302712,29,174.538534
86.477261,18,174.660678
190.005455,38,174.953497
140.550741,29,175.251828
266.088229,57,175.671788
202.525067,41,175.978716
92.913361,19,176.110769
108.82126,22,176.295727
175.424254,36,176.601868
138.647706,28,176.792668
82.240566,17,176.910468
135.296926,27,177.086593
97.976459,20,177.215222
149.51751,31,177.436304
215.051775,43,177.738696
165.528395,34,177.96981
93.094634,19,178.152735
114.328941,23,178.361885
136.123271,27,178.631711
113.503308,23,178.777751
143.871108,28,178.956244
136.542029,28,179.126463
91.980391,19,179.26155
81.669907,17,179.369037
238.193957,50,182.777547
132.246563,27,182.964712
92.670593,19,183.138533
178.168807,35,183.413854
130.895738,26,183.602905
211.434292,44,183.897183
289.780729,54,184.29519
252.626144,51,184.727209
176.163549,37,184.994304
176.276868,36,185.248763
141.160003,29,185.49676
76.142823,16,185.60807
87.559822,18,185.765229
159.174113,32,185.99667
135.590678,28,186.199562
157.064896,34,186.499655
148.215411,30,186.838748
174.446898,36,187.199527
186.531559,36,187.510465
119.095885,24,187.668877
163.306709,37,187.928191
209.650807,42,188.256015
110.123616,22,188.425521
169.758288,33,188.666536
229.73321,46,189.003453
205.765804,44,189.325031
106.769485,22,189.463815
93.122301,19,189.598701
81.301981,17,189.706887
148.029112,29,189.947036
184.737155,35,190.260621
147.84466,30,190.540306
114.309049,25,190.759271
144.362732,29,190.976977
164.720317,35,191.282688
121.520943,26,191.468879
185.869115,37,191.719921
117.915361,23,191.929188
233.953762,50,192.33515
212.53552,42,192.723449
115.515299,23,192.94343
117.435315,23,193.132143
208.548491,39,193.634868
153.516854,32,193.918979
116.939277,25,194.132983
184.942117,37,194.490518
172.631499,38,194.773351
105.925236,22,194.93289
204.510021,41,195.217484
223.242661,45,195.57146
162.850918,31,196.00459
106.017022,21,196.225315
173.054436,35,196.639811
234.672847,45,197.103758
126.223739,25,197.366014
421.6262,77,198.055738
215.406838,45,198.543911
89.617017,19,198.690603
211.942068,44,199.035017
138.613691,30,199.363314
152.12003,30,199.643589
220.205984,46,203.357408
138.667109,28,203.577747
136.180731,29,203.870998
103.277233,21,204.091456
202.683233,43,204.490302
86.828501,18,204.649485
296.672583,62,205.22951
118.082776,24,205.401692
177.762129,37,205.671886
150.680311,29,205.880456
155.276599,33,206.123624
223.714472,45,206.454218
91.933678,19,206.6394
154.228248,30,206.879023
179.159074,34,207.126036
124.176751,25,207.308789
220.223977,47,207.632448
159.408219,33,207.837703
273.282077,51,208.165319
151.056635,31,208.355618
86.327691,18,208.460957
250.474566,54,208.805626
161.892226,33,209.012617
137.248152,27,209.186797
129.103806,27,209.35739
285.614995,56,209.786857
179.121316,36,210.087788
146.366512,29,210.31318
220.768477,44,210.697662
136.314504,27,210.9529
221.297572,45,211.355366
229.709075,44,211.699096
133.348685,26,211.895006
155.505078,32,212.131491
93.404695,19,212.286324
239.515333,47,212.71021
84.392734,18,212.897093
92.422526,19,213.054616
209.117243,41,213.588133
168.516551,34,213.928364
119.895416,24,214.092176
238.046748,46,214.413628
94.126116,19,214.542775
186.201731,39,214.80305
271.528947,55,215.12897
199.594775,41,215.469793
172.60201,35,215.734822
237.140308,50,216.094717
304.429255,57,216.588318
172.432654,34,216.793401
225.041415,46,217.072195
229.275019,46,217.333611
192.957123,37,217.55697
157.24021,31,217.783063
258.406417,52,218.11815
231.69832,47,218.419023
230.957592,48,221.956849
151.333414,34,222.177784
143.593369,29,222.359713
184.670232,37,222.677322
242.921304,53,223.096948
227.104655,44,223.543007
140.16669,29,223.824779
221.86569,45,224.158799
235.98321,46,224.532797
192.66761,38,224.827625
140.872283,28,225.079032
146.726541,29,225.397077
165.156522,33,225.710021
136.112836,28,225.98579
290.29856,55,226.629536
225.699076,45,227.027202
86.35286,18,227.149246
273.267328,55,227.516061
184.617779,40,227.826761
133.845731,27,228.004917
116.594326,23,228.23
136.8917,28,228.485717
120.607597,25,228.684597
217.612063,46,229.123031
259.128717,52,229.529789
121.804359,27,229.720448
133.052939,29,229.92618
126.182333,26,230.202402
224.579153,44,230.702666
141.745601,28,230.895761
154.694269,31,231.180636
297.126113,59,231.737729
106.040586,21,231.916352
179.449177,35,232.222685
252.286171,50,232.559951
213.120833,45,232.881097
235.21621,49,233.238942
117.361628,23,233.38206
183.948296,35,233.659298
132.500967,27,233.830504
86.275781,18,233.944069
164.725271,34,234.16626
288.092845,58,234.606804
128.266305,26,234.7791
144.801914,29,234.978175
208.733087,41,235.249627
189.655618,40,235.550441
257.922708,54,235.986447
302.307305,57,236.491211
297.778069,57,236.996882
298.072033,57,237.429833
158.486609,31,237.634361
253.197974,56,238.06149
214.193428,45,238.396378
179.213591,36,241.414784
215.572529,41,241.696214
296.699501,55,242.230937
265.77435,57,242.690813
169.482396,35,243.007242
307.174529,58,243.471661
86.101757,18,243.629346
270.007628,52,244.034778
424.754778,85,244.699171
177.708267,36,245.025868
159.910034,32,245.272225
230.054273,46,245.621202
130.064609,27,245.829535
133.144871,26,246.02965
139.718641,30,246.246129
169.680492,33,246.543686
173.699423,34,246.820034
373.354171,69,247.45758
137.871752,29,247.654872
152.598605,31,247.886838
156.33803,33,248.129438
163.447611,30,248.41776
143.089181,30,248.629179
171.863468,35,248.876756
225.307911,43,249.189874
122.968889,26,249.323163
232.877759,49,249.66506
162.400966,32,249.87098
207.585153,44,250.195683
330.817543,61,250.625438
233.42993,47,250.901329
129.236146,26,251.054868
105.66458,21,251.159966
181.032546,39,251.395393
319.779408,61,251.822942
266.005351,54,252.23002
97.520935,20,252.363322
86.088573,18,252.484677
165.618913,35,252.783296
129.540673,28,253.074572
193.931019,39,253.421991
181.85972,37,253.672873
258.969742,48,254.039033
134.193914,27,254.25007
196.203076,38,254.519361
394.597586,73,255.038847
224.201949,46,255.47405
130.720093,26,255.675626
130.529014,26,255.849809
190.217263,41,256.190235
97.564786,20,256.330337
263.320105,49,256.701704
120.076272,26,257.015565
81.107674,17,261.434904
171.235251,36,261.678075
193.926191,39,261.920751
312.177183,60,262.273064
112.70637,23,262.444306
177.234739,35,262.698891
248.247055,48,263.113528
276.644947,54,263.576709
181.411558,35,263.821364
215.035554,45,264.255269
340.271042,63,264.790581
130.846919,29,265.022638
114.166967,23,265.195981
86.958876,18,265.342814
216.952642,42,265.759231
224.732112,45,266.235603
194.284929,37,266.581254
255.578153,52,267.006263
281.304592,59,267.454232
206.483712,39,267.776214
155.576608,32,267.991119
164.763697,33,268.24642
192.912281,38,268.513004
217.941368,43,268.833733
121.323199,24,269.041366
191.226334,39,269.336766
103.593656,21,269.497941
297.994181,56,269.933032
264.071219,53,270.292319
127.340374,26,270.484306
294.631549,59,270.996777
231.941938,45,271.361172
121.492873,24,271.589313
220.424167,43,271.908535
195.624152,38,272.226076
196.606504,40,272.513733
444.245677,81,273.134959
269.426631,56,273.655019
87.934697,18,273.819079
268.278231,56,274.282606
97.809782,20,274.443547
236.251259,46,274.814759
211.521395,41,275.088221
228.261776,49,275.435938
76.547756,16,275.541012
256.228754,50,275.918987
208.684885,40,276.227822
294.553177,59,276.669375
330.202975,64,277.159319
213.328821,41,277.462415
240.967164,48,281.188518
202.600363,41,281.566231
328.554272,68,282.201005
170.170317,33,282.43569
239.850369,46,282.822042
128.899714,26,283.006922
300.158668,56,283.36289
269.812341,52,283.764823
223.020342,43,284.084684
326.346249,65,284.573368
222.698462,47,284.97423
260.000711,49,285.482308
223.968413,48,285.916476
104.69272,22,286.077654
232.490834,43,286.413454
322.754887,61,286.965903
273.444738,56,287.520229
113.843469,23,287.726091
234.311293,49,288.13044
276.357711,62,288.644328
264.663591,50,289.078454
222.878058,42,289.430223
320.147164,60,289.945577
125.400484,25,290.21513
288.185579,62,290.690504
122.932945,27,290.925815
265.063552,54,291.420072
259.176532,57,291.834202
241.226129,50,292.239857
138.743805,27,292.438112
222.824172,43,292.752271
346.095176,63,293.235435
169.81909,33,293.515733
96.360633,20,293.665935
183.48572,38,293.979383
320.509128,63,294.546783
284.2973,57,295.10918
324.692452,64,295.674079
203.873496,40,296.07013
367.682139,70,297.063517
270.953893,54,297.571188
374.79924,77,298.204556
278.756741,58,302.654953
207.883616,40,302.935916
187.265465,37,303.258397
527.79039,103,304.125514
343.268263,67,304.706285
349.096879,64,305.203485
314.544671,62,305.583613
233.932851,44,305.95497
273.192746,52,306.451322
170.159469,34,306.671885
269.083311,54,307.115531
145.494054,29,307.340199
341.415041,70,307.861262
233.120552,47,308.160432
125.337611,26,308.345512
226.815219,45,308.689505
174.369124,37,308.922225
158.601714,31,309.104879
230.324843,46,309.403238
146.842197,29,309.623008
154.234293,31,309.821263
200.491823,45,310.139088
383.778707,74,310.685824
167.690621,34,310.815642
288.513863,58,311.329832
233.479865,45,311.714481
199.427362,40,312.011709
321.080513,61,312.512104
199.903436,38,312.87529
232.932219,47,313.282082
114.762417,23,313.455763
262.163977,51,313.876022
296.516847,64,314.388301
177.760149,37,314.760523
251.857569,51,315.223849
265.654775,50,315.59336
265.191005,52,316.052465
191.536151,38,316.316674
331.498045,62,316.730719
173.728925,36,316.984997
371.789142,76,317.727097
185.061932,38,318.0242
229.631654,47,318.546553
249.828742,49,322.895843
328.146012,61,323.342518
321.153262,63,324.06875
261.58974,54,324.590471
261.728914,54,325.091306
290.082612,56,325.532483
210.806993,41,325.841558
196.370308,37,326.099296
150.279666,30,326.292076
172.289574,35,326.546622
179.743914,39,326.940119
349.624121,68,327.455596
207.48595,40,327.747703
186.476704,38,327.988053
281.970051,53,328.427206
144.760002,29,328.649464
228.998613,50,329.017068
377.680786,76,329.657856
259.065839,52,329.978582
133.331238,26,330.219018
208.829649,49,330.532865
230.849914,44,330.865849
324.162012,60,331.35671
210.066402,40,331.722676
220.590511,45,332.063032
375.321372,67,332.606463
254.465788,53,333.061875
422.565861,91,333.761667
227.927563,43,334.078844
154.545869,31,334.30068
247.0683,49,334.705197
260.668112,49,335.171768
207.073684,42,335.596035
174.755635,34,335.990011
273.261745,59,336.605415
278.604398,53,337.099552
186.425176,37,337.418971
245.577185,46,337.781112
278.760078,59,338.193241
248.932912,49,338.488286
254.003419,51,338.836651
203.511872,40,339.129076
261.384745,48,343.213708
289.027946,54,343.651857
409.519417,78,344.482032
206.63094,48,344.987434
368.371341,73,345.556504
310.432269,57,346.042266
189.010595,36,346.287409
245.576789,47,346.590736
270.011015,55,346.941088
132.5452,27,347.127809
295.864046,57,347.520401
325.984324,61,347.992237
487.917675,92,348.663892
243.439682,50,348.993515
205.530551,41,349.28298
114.777058,23,349.466524
312.206165,62,349.960774
347.429253,75,350.574068
267.534229,51,350.962273
258.40759,55,351.416884
303.149649,65,351.87931
384.879303,75,352.429857
